timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-16T16:19:51Z;pqc_client;0.00%;3.566MiB / 7.751GiB;0.04%;156kB / 68.9kB;6.19MB / 1.51MB;1
2026-05-16T16:19:51Z;pqc_client_2;0.00%;1.391MiB / 7.751GiB;0.02%;156kB / 68.8kB;262kB / 1.41MB;1
2026-05-16T16:19:51Z;pqc_client_3;0.00%;2.023MiB / 7.751GiB;0.03%;157kB / 69.5kB;1.44MB / 1.43MB;1
2026-05-16T16:19:51Z;pqc_client_4;0.00%;1.316MiB / 7.751GiB;0.02%;156kB / 69.2kB;0B / 1.44MB;1
2026-05-16T16:19:51Z;pqc_client_5;0.00%;1.316MiB / 7.751GiB;0.02%;155kB / 69.2kB;0B / 1.43MB;1
2026-05-16T16:19:51Z;pqc_client_6;0.00%;5.52MiB / 7.751GiB;0.07%;156kB / 69.5kB;10.1MB / 1.38MB;1
2026-05-16T16:19:51Z;pqc_server;0.00%;8.844MiB / 7.751GiB;0.11%;410kB / 916kB;15.6MB / 0B;2
2026-05-16T16:19:51Z;pqc_monitor;0.12%;7.25MiB / 7.751GiB;0.09%;1.33MB / 1.33MB;14.9MB / 3.61MB;2
2026-05-16T16:19:55Z;pqc_client;0.00%;3.566MiB / 7.751GiB;0.04%;156kB / 68.9kB;6.19MB / 1.51MB;1
2026-05-16T16:19:55Z;pqc_client_2;0.00%;1.391MiB / 7.751GiB;0.02%;156kB / 68.8kB;262kB / 1.41MB;1
2026-05-16T16:19:55Z;pqc_client_3;0.00%;2.023MiB / 7.751GiB;0.03%;157kB / 69.5kB;1.44MB / 1.43MB;1
2026-05-16T16:19:55Z;pqc_client_4;0.00%;1.316MiB / 7.751GiB;0.02%;156kB / 69.2kB;0B / 1.48MB;1
2026-05-16T16:19:55Z;pqc_client_5;0.00%;1.316MiB / 7.751GiB;0.02%;155kB / 69.2kB;0B / 1.47MB;1
2026-05-16T16:19:55Z;pqc_client_6;0.00%;5.52MiB / 7.751GiB;0.07%;156kB / 69.5kB;10.1MB / 1.38MB;1
2026-05-16T16:19:55Z;pqc_server;0.00%;8.844MiB / 7.751GiB;0.11%;410kB / 916kB;15.6MB / 0B;2
2026-05-16T16:19:55Z;pqc_monitor;0.10%;7.25MiB / 7.751GiB;0.09%;1.33MB / 1.33MB;14.9MB / 3.61MB;2
2026-05-16T16:19:58Z;pqc_client;0.00%;3.566MiB / 7.751GiB;0.04%;156kB / 68.9kB;6.19MB / 1.55MB;1
2026-05-16T16:19:58Z;pqc_client_2;0.00%;1.391MiB / 7.751GiB;0.02%;156kB / 68.8kB;262kB / 1.41MB;1
2026-05-16T16:19:58Z;pqc_client_3;0.00%;2.023MiB / 7.751GiB;0.03%;157kB / 69.5kB;1.44MB / 1.43MB;1
2026-05-16T16:19:58Z;pqc_client_4;0.00%;1.316MiB / 7.751GiB;0.02%;156kB / 69.2kB;0B / 1.48MB;1
2026-05-16T16:19:58Z;pqc_client_5;0.00%;1.316MiB / 7.751GiB;0.02%;155kB / 69.2kB;0B / 1.47MB;1
2026-05-16T16:19:58Z;pqc_client_6;0.00%;5.52MiB / 7.751GiB;0.07%;156kB / 69.6kB;10.1MB / 1.42MB;1
2026-05-16T16:19:58Z;pqc_server;0.00%;8.844MiB / 7.751GiB;0.11%;410kB / 916kB;15.6MB / 0B;2
2026-05-16T16:19:58Z;pqc_monitor;0.03%;7.25MiB / 7.751GiB;0.09%;1.33MB / 1.33MB;14.9MB / 3.61MB;2
