timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-10T12:09:25Z;pqc_client;42.09%;7.066MiB / 7.751GiB;0.09%;18.3kB / 22.5kB;13.2MB / 2.25MB;1
2026-05-10T12:09:25Z;pqc_client_2;49.19%;3.617MiB / 7.751GiB;0.05%;18.9kB / 22.5kB;2.6MB / 2.25MB;1
2026-05-10T12:09:25Z;pqc_client_3;76.32%;3.918MiB / 7.751GiB;0.05%;18.5kB / 22.5kB;3.45MB / 1.35MB;1
2026-05-10T12:09:25Z;pqc_client_4;37.97%;30.15MiB / 7.751GiB;0.38%;16.5kB / 19.1kB;12.7MB / 2.25MB;72
2026-05-10T12:09:25Z;pqc_client_5;86.41%;2.688MiB / 7.751GiB;0.03%;18.8kB / 22.5kB;270kB / 2.25MB;1
2026-05-10T12:09:25Z;pqc_client_6;78.86%;2.77MiB / 7.751GiB;0.03%;18.8kB / 22.5kB;508kB / 1.35MB;1
2026-05-10T12:09:25Z;pqc_server;0.00%;1.273MiB / 7.751GiB;0.02%;135kB / 97.5kB;909kB / 0B;1
2026-05-10T12:09:25Z;pqc_monitor;0.00%;1.234MiB / 7.751GiB;0.02%;235kB / 232kB;745kB / 0B;1
2026-05-10T12:09:29Z;pqc_client;0.00%;7.066MiB / 7.751GiB;0.09%;18.4kB / 22.5kB;13.2MB / 2.7MB;1
2026-05-10T12:09:29Z;pqc_client_2;0.00%;3.617MiB / 7.751GiB;0.05%;18.9kB / 22.5kB;2.6MB / 2.7MB;1
2026-05-10T12:09:29Z;pqc_client_3;0.00%;3.918MiB / 7.751GiB;0.05%;18.5kB / 22.5kB;3.45MB / 2.7MB;1
2026-05-10T12:09:29Z;pqc_client_4;0.00%;7.832MiB / 7.751GiB;0.10%;19kB / 22.5kB;12.7MB / 2.25MB;1
2026-05-10T12:09:29Z;pqc_client_5;0.00%;2.688MiB / 7.751GiB;0.03%;18.8kB / 22.5kB;270kB / 2.25MB;1
2026-05-10T12:09:29Z;pqc_client_6;0.00%;2.77MiB / 7.751GiB;0.03%;18.8kB / 22.5kB;508kB / 1.35MB;1
2026-05-10T12:09:29Z;pqc_server;0.00%;1.273MiB / 7.751GiB;0.02%;135kB / 97.5kB;909kB / 0B;1
2026-05-10T12:09:29Z;pqc_monitor;0.00%;1.234MiB / 7.751GiB;0.02%;235kB / 232kB;745kB / 0B;1
2026-05-10T12:09:33Z;pqc_client;0.00%;7.066MiB / 7.751GiB;0.09%;18.4kB / 22.5kB;13.2MB / 2.7MB;1
2026-05-10T12:09:33Z;pqc_client_2;0.00%;3.617MiB / 7.751GiB;0.05%;18.9kB / 22.5kB;2.6MB / 2.7MB;1
2026-05-10T12:09:33Z;pqc_client_3;0.00%;3.918MiB / 7.751GiB;0.05%;18.5kB / 22.5kB;3.45MB / 2.7MB;1
2026-05-10T12:09:33Z;pqc_client_4;0.00%;7.832MiB / 7.751GiB;0.10%;19kB / 22.5kB;12.7MB / 2.7MB;1
2026-05-10T12:09:33Z;pqc_client_5;0.00%;2.688MiB / 7.751GiB;0.03%;18.8kB / 22.5kB;270kB / 2.25MB;1
2026-05-10T12:09:33Z;pqc_client_6;0.00%;2.77MiB / 7.751GiB;0.03%;18.8kB / 22.5kB;508kB / 1.8MB;1
2026-05-10T12:09:33Z;pqc_server;0.00%;1.273MiB / 7.751GiB;0.02%;135kB / 97.5kB;909kB / 0B;1
2026-05-10T12:09:33Z;pqc_monitor;0.00%;1.234MiB / 7.751GiB;0.02%;235kB / 232kB;745kB / 0B;1
