timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-10T12:11:27Z;pqc_client;43.42%;9.805MiB / 7.751GiB;0.12%;45.6kB / 59.8kB;13.2MB / 6.76MB;1
2026-05-10T12:11:27Z;pqc_client_2;44.65%;6.34MiB / 7.751GiB;0.08%;46.2kB / 59.9kB;2.6MB / 6.76MB;1
2026-05-10T12:11:27Z;pqc_client_3;76.46%;6.641MiB / 7.751GiB;0.08%;45.8kB / 59.8kB;3.45MB / 6.76MB;1
2026-05-10T12:11:27Z;pqc_client_4;81.81%;10.55MiB / 7.751GiB;0.13%;46.3kB / 59.7kB;12.7MB / 6.76MB;1
2026-05-10T12:11:27Z;pqc_client_5;92.70%;5.414MiB / 7.751GiB;0.07%;46kB / 59.7kB;270kB / 6.76MB;1
2026-05-10T12:11:27Z;pqc_client_6;102.45%;5.492MiB / 7.751GiB;0.07%;46kB / 59.7kB;508kB / 6.76MB;1
2026-05-10T12:11:27Z;pqc_server;0.00%;1.273MiB / 7.751GiB;0.02%;357kB / 260kB;909kB / 0B;1
2026-05-10T12:11:27Z;pqc_monitor;0.00%;1.234MiB / 7.751GiB;0.02%;588kB / 585kB;745kB / 0B;1
2026-05-10T12:11:30Z;pqc_client;0.00%;9.805MiB / 7.751GiB;0.12%;45.6kB / 59.8kB;13.2MB / 6.76MB;1
2026-05-10T12:11:30Z;pqc_client_2;0.00%;6.34MiB / 7.751GiB;0.08%;46.2kB / 59.9kB;2.6MB / 6.76MB;1
2026-05-10T12:11:30Z;pqc_client_3;0.00%;6.641MiB / 7.751GiB;0.08%;45.8kB / 59.8kB;3.45MB / 6.76MB;1
2026-05-10T12:11:30Z;pqc_client_4;0.00%;10.55MiB / 7.751GiB;0.13%;46.3kB / 59.7kB;12.7MB / 6.76MB;1
2026-05-10T12:11:30Z;pqc_client_5;0.00%;5.414MiB / 7.751GiB;0.07%;46kB / 59.7kB;270kB / 6.76MB;1
2026-05-10T12:11:30Z;pqc_client_6;0.00%;5.492MiB / 7.751GiB;0.07%;46kB / 59.7kB;508kB / 6.76MB;1
2026-05-10T12:11:30Z;pqc_server;0.00%;1.273MiB / 7.751GiB;0.02%;357kB / 260kB;909kB / 0B;1
2026-05-10T12:11:30Z;pqc_monitor;0.00%;1.234MiB / 7.751GiB;0.02%;621kB / 618kB;745kB / 0B;1
2026-05-10T12:11:34Z;pqc_client;0.00%;9.805MiB / 7.751GiB;0.12%;45.7kB / 59.8kB;13.2MB / 7.21MB;1
2026-05-10T12:11:34Z;pqc_client_2;0.00%;6.34MiB / 7.751GiB;0.08%;46.3kB / 59.9kB;2.6MB / 7.21MB;1
2026-05-10T12:11:34Z;pqc_client_3;0.00%;6.641MiB / 7.751GiB;0.08%;45.8kB / 59.8kB;3.45MB / 7.21MB;1
2026-05-10T12:11:34Z;pqc_client_4;0.00%;10.55MiB / 7.751GiB;0.13%;46.3kB / 59.8kB;12.7MB / 7.21MB;1
2026-05-10T12:11:34Z;pqc_client_5;0.00%;5.414MiB / 7.751GiB;0.07%;46.1kB / 59.7kB;270kB / 7.21MB;1
2026-05-10T12:11:34Z;pqc_client_6;0.00%;5.492MiB / 7.751GiB;0.07%;46.1kB / 59.8kB;508kB / 7.21MB;1
2026-05-10T12:11:34Z;pqc_server;0.00%;1.273MiB / 7.751GiB;0.02%;357kB / 260kB;909kB / 0B;1
2026-05-10T12:11:34Z;pqc_monitor;0.00%;1.234MiB / 7.751GiB;0.02%;621kB / 618kB;745kB / 0B;1
