timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-18T11:44:23Z;pqc_client;0.00%;208.2MiB / 7.751GiB;2.62%;157MB / 56.4MB;6.96MB / 603MB;1
2026-05-18T11:44:23Z;pqc_client_2;0.00%;205.6MiB / 7.751GiB;2.59%;157MB / 56.4MB;1.08MB / 603MB;1
2026-05-18T11:44:23Z;pqc_client_3;0.00%;205.1MiB / 7.751GiB;2.58%;156MB / 56.2MB;1.9MB / 598MB;1
2026-05-18T11:44:23Z;pqc_client_4;0.00%;203.8MiB / 7.751GiB;2.57%;156MB / 56.1MB;680kB / 598MB;1
2026-05-18T11:44:23Z;pqc_client_5;0.00%;204.6MiB / 7.751GiB;2.58%;156MB / 56.1MB;1.11MB / 596MB;1
2026-05-18T11:44:23Z;pqc_client_6;0.00%;210MiB / 7.751GiB;2.65%;156MB / 56.1MB;10.9MB / 1.85GB;1
2026-05-18T11:44:23Z;pqc_server;0.00%;8.805MiB / 7.751GiB;0.11%;336MB / 940MB;15.6MB / 0B;2
2026-05-18T11:44:23Z;pqc_monitor;0.04%;32.44MiB / 7.751GiB;0.41%;1.28GB / 1.27GB;17.2MB / 2.85GB;2
2026-05-18T11:44:28Z;pqc_client;5.27%;256.7MiB / 7.751GiB;3.23%;157MB / 56.5MB;6.99MB / 603MB;28
2026-05-18T11:44:28Z;pqc_client_2;5.78%;233.7MiB / 7.751GiB;2.94%;157MB / 56.5MB;1.08MB / 603MB;17
2026-05-18T11:44:28Z;pqc_client_3;4.29%;268.4MiB / 7.751GiB;3.38%;156MB / 56.3MB;1.91MB / 598MB;36
2026-05-18T11:44:28Z;pqc_client_4;2.76%;287.5MiB / 7.751GiB;3.62%;156MB / 56.2MB;680kB / 598MB;47
2026-05-18T11:44:28Z;pqc_client_5;1.24%;290.1MiB / 7.751GiB;3.66%;156MB / 56.2MB;1.11MB / 596MB;48
