run_id,scenario,group_name,packets_total,bytes_total,syn_count,synack_count,ack_only_count,fin_count,rst_count,retransmissions,fast_retransmissions,spurious_retransmissions,duplicate_ack,out_of_order,lost_segments,tls_handshake_total,tls_alerts,clienthello_count,serverhello_count,encryptedextensions_count,certificate_count,certificateverify_count,finished_count,clienthello_packets,serverhello_packets,clienthello_frame_bytes,serverhello_frame_bytes,clienthello_tcp_bytes,serverhello_tcp_bytes,max_tcp_payload_bytes,max_ip_packet_bytes,max_eth_frame_bytes,tcp_mss_client,tcp_mss_server,tcp_mss_negotiated,mtu_assumed_bytes,mtu_exceeded_ip_packets,mtu_exceeded_c2s,mtu_exceeded_s2c,mss_exceeded_segments,mss_exceeded_ip_packets,mss_exceeded_c2s,mss_exceeded_s2c,mss_client_unique,mss_server_unique,ip_fragmented_count,tcp_near_mss_low,tcp_near_mss_count,ch_streams,ch_packets_per_stream_avg,sh_streams,sh_packets_per_stream_avg,tcp_ack_rtt_avg_ms,tcp_ack_rtt_max_ms,tcp_ack_rtt_p50_ms,tcp_ack_rtt_p95_ms,tcp_ack_rtt_p99_ms,lat_tcp_syn_to_synack_ms,lat_tcp_synack_to_ack_ms,lat_tls_ch_to_sh_ms,lat_tls_ch_to_sh_p50_ms,lat_tls_ch_to_sh_p95_ms,lat_tls_ch_to_sh_p99_ms,lat_tls_ch_to_sh_n,lat_tls_sh_to_fin_ms,lat_tls_fin_to_appdata_ms,handshake_duration_ms_pcap,handshake_duration_p50_ms_pcap,handshake_duration_p95_ms_pcap,handshake_duration_p99_ms_pcap,handshake_duration_n_pcap,handshake_duration_quality,handshake_streams_ch_total,handshake_streams_complete,handshake_success_rate_pct,handshake_throughput_global_hsps,handshake_throughput_p50_hsps,handshake_throughput_p95_hsps,handshake_throughput_p99_hsps,handshake_throughput_peak_hsps,hello_payload_expansion_ratio,tls_hs_bytes_per_connection,tls_hs_bytes_per_connection_p50,net_cpu_client_ratio,net_cpu_server_ratio,resource_summary_present,resource_csv_present,pqc_client_cpu_avg,pqc_client_cpu_max,pqc_client_mem_avg,pqc_client_mem_max,pqc_server_cpu_avg,pqc_server_cpu_max,pqc_server_mem_avg,pqc_server_mem_max,pqc_monitor_cpu_avg,pqc_monitor_cpu_max,pqc_monitor_mem_avg,pqc_monitor_mem_max
classic_p3_stress_c50_004,classic,X25519,853,224082,51,52,297,101,0,6,0,1,3,0,0,100,0,50,50,0,0,0,0,50,50,13650,126464,10350,123164,2484,2536,2550,1460,1460,1460,1500,49,0,8,49,49,0,8,1460,1460,0,1400,1,50,1.000,50,1.000,43.234,313.238,0.338,104.225,145.733,0.043,104.163,1.581,2495.361,4779.972,4987.448,50,,,105.080,912.306,3624.409,4413.425,9,insufficient_samples,50,9,18.000,1.500000,1.500,3.000,3.000,3.000,11.899903,2670.280,2691.000,932.292308,1234.424074,yes,yes,1.43,20.93,0.20,0.36,1.08,2.34,0.11,0.11,0.10,0.21,0.14,0.14
