timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-15T13:29:54Z;pqc_client;75.69%;214.8MiB / 7.751GiB;2.71%;57.6MB / 14.2MB;19.3MB / 260MB;264
2026-05-15T13:29:54Z;pqc_client_2;78.77%;208.4MiB / 7.751GiB;2.63%;57.6MB / 14.2MB;4.58MB / 835MB;248
2026-05-15T13:29:54Z;pqc_client_3;82.80%;205.1MiB / 7.751GiB;2.58%;57.6MB / 14.2MB;3.73MB / 143MB;244
2026-05-15T13:29:54Z;pqc_client_4;65.34%;167.7MiB / 7.751GiB;2.11%;57.6MB / 14.2MB;4.24MB / 210MB;293
2026-05-15T13:29:54Z;pqc_client_5;78.43%;176.8MiB / 7.751GiB;2.23%;57.6MB / 14.2MB;5.19MB / 165MB;263
2026-05-15T13:29:54Z;pqc_client_6;83.57%;169.4MiB / 7.751GiB;2.13%;57.6MB / 14.1MB;9.04MB / 213MB;247
2026-05-15T13:29:54Z;pqc_server;0.14%;9.074MiB / 7.751GiB;0.11%;84.8MB / 346MB;16.8MB / 32.4MB;2
2026-05-15T13:29:54Z;pqc_monitor;0.04%;23.64MiB / 7.751GiB;0.30%;431MB / 430MB;15.4MB / 968MB;3
2026-05-15T13:29:58Z;pqc_client;23.87%;341MiB / 7.751GiB;4.30%;57.7MB / 14.2MB;19.3MB / 260MB;155
2026-05-15T13:29:58Z;pqc_client_2;63.71%;343.7MiB / 7.751GiB;4.33%;57.7MB / 14.2MB;4.58MB / 835MB;160
2026-05-15T13:29:58Z;pqc_client_3;5.66%;354.8MiB / 7.751GiB;4.47%;57.6MB / 14.2MB;3.73MB / 143MB;167
2026-05-15T13:29:58Z;pqc_client_4;117.47%;358.5MiB / 7.751GiB;4.52%;57.6MB / 14.2MB;4.24MB / 210MB;169
2026-05-15T13:29:58Z;pqc_client_5;31.93%;359MiB / 7.751GiB;4.52%;57.6MB / 14.2MB;5.19MB / 165MB;169
2026-05-15T13:29:58Z;pqc_client_6;25.49%;360.8MiB / 7.751GiB;4.54%;57.6MB / 14.2MB;9.04MB / 213MB;169
2026-05-15T13:29:58Z;pqc_server;2.88%;9.086MiB / 7.751GiB;0.11%;85.2MB / 346MB;16.8MB / 32.4MB;2
2026-05-15T13:29:58Z;pqc_monitor;0.88%;23.7MiB / 7.751GiB;0.30%;432MB / 431MB;15.4MB / 968MB;3
2026-05-15T13:30:03Z;pqc_client;1.04%;336.1MiB / 7.751GiB;4.23%;57.7MB / 14.2MB;19.3MB / 260MB;152
2026-05-15T13:30:03Z;pqc_client_2;0.50%;327MiB / 7.751GiB;4.12%;57.7MB / 14.2MB;4.58MB / 835MB;150
2026-05-15T13:30:03Z;pqc_client_3;0.46%;348.2MiB / 7.751GiB;4.39%;57.6MB / 14.2MB;3.73MB / 143MB;163
2026-05-15T13:30:03Z;pqc_client_4;1.58%;353.5MiB / 7.751GiB;4.45%;57.6MB / 14.2MB;4.24MB / 210MB;166
2026-05-15T13:30:03Z;pqc_client_5;1.35%;349MiB / 7.751GiB;4.40%;57.6MB / 14.2MB;5.19MB / 165MB;163
2026-05-15T13:30:03Z;pqc_client_6;0.56%;359.1MiB / 7.751GiB;4.52%;57.6MB / 14.2MB;9.04MB / 213MB;168
2026-05-15T13:30:03Z;pqc_server;1.79%;9.082MiB / 7.751GiB;0.11%;85.2MB / 347MB;16.8MB / 32.4MB;2
2026-05-15T13:30:03Z;pqc_monitor;0.25%;23.83MiB / 7.751GiB;0.30%;432MB / 431MB;15.4MB / 970MB;3
2026-05-15T13:30:06Z;pqc_client;0.82%;329.4MiB / 7.751GiB;4.15%;57.7MB / 14.2MB;19.3MB / 260MB;148
2026-05-15T13:30:06Z;pqc_client_2;1.54%;317.1MiB / 7.751GiB;3.99%;57.7MB / 14.2MB;4.58MB / 835MB;144
2026-05-15T13:30:06Z;pqc_client_3;0.00%;344.8MiB / 7.751GiB;4.34%;57.7MB / 14.2MB;3.73MB / 143MB;161
2026-05-15T13:30:06Z;pqc_client_4;0.57%;350.2MiB / 7.751GiB;4.41%;57.6MB / 14.2MB;4.24MB / 210MB;164
2026-05-15T13:30:06Z;pqc_client_5;1.30%;340.7MiB / 7.751GiB;4.29%;57.6MB / 14.2MB;5.19MB / 165MB;158
2026-05-15T13:30:06Z;pqc_client_6;0.62%;342.4MiB / 7.751GiB;4.31%;57.6MB / 14.2MB;9.04MB / 213MB;158
