timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-04-21T18:24:25Z;pqc_client;80.21%;87.94MiB / 7.751GiB;1.11%;7.05MB / 2.51MB;1.57MB / 29MB;105
2026-04-21T18:24:25Z;pqc_client_2;68.80%;81.13MiB / 7.751GiB;1.02%;7.04MB / 2.51MB;2.3MB / 29MB;162
2026-04-21T18:24:25Z;pqc_client_3;78.49%;85.29MiB / 7.751GiB;1.07%;7.03MB / 2.52MB;1.74MB / 28.9MB;146
2026-04-21T18:24:25Z;pqc_client_4;61.63%;61.38MiB / 7.751GiB;0.77%;7.03MB / 2.5MB;1.89MB / 27.2MB;169
2026-04-21T18:24:25Z;pqc_client_5;49.64%;62.71MiB / 7.751GiB;0.79%;6.98MB / 2.49MB;1.23MB / 41.5MB;168
2026-04-21T18:24:25Z;pqc_client_6;49.50%;52.01MiB / 7.751GiB;0.66%;6.99MB / 2.48MB;1.49MB / 27.1MB;120
2026-04-21T18:24:25Z;pqc_server;0.82%;5.457MiB / 7.751GiB;0.07%;12.9MB / 42.1MB;5.34MB / 8.19kB;3
2026-04-21T18:24:25Z;pqc_monitor;0.02%;45.73MiB / 7.751GiB;0.58%;55.1MB / 55MB;0B / 114MB;3
2026-04-21T18:24:29Z;pqc_client;80.58%;313.6MiB / 7.751GiB;3.95%;7.1MB / 2.77MB;1.57MB / 29MB;163
2026-04-21T18:24:29Z;pqc_client_2;43.68%;319.7MiB / 7.751GiB;4.03%;7.08MB / 2.77MB;2.3MB / 29MB;166
2026-04-21T18:24:29Z;pqc_client_3;58.10%;306MiB / 7.751GiB;3.86%;7.1MB / 2.77MB;1.74MB / 28.9MB;159
2026-04-21T18:24:29Z;pqc_client_4;45.64%;321.2MiB / 7.751GiB;4.05%;7.06MB / 2.77MB;1.89MB / 27.2MB;167
2026-04-21T18:24:29Z;pqc_client_5;85.13%;321.8MiB / 7.751GiB;4.05%;7.01MB / 2.75MB;1.23MB / 41.5MB;168
2026-04-21T18:24:29Z;pqc_client_6;36.39%;322.1MiB / 7.751GiB;4.06%;7.01MB / 2.74MB;1.49MB / 27.1MB;168
2026-04-21T18:24:29Z;pqc_server;2.93%;5.477MiB / 7.751GiB;0.07%;14.5MB / 42.4MB;5.34MB / 8.19kB;3
2026-04-21T18:24:29Z;pqc_monitor;0.37%;45.79MiB / 7.751GiB;0.58%;56.9MB / 56.8MB;0B / 115MB;3
2026-04-21T18:24:32Z;pqc_client;1.40%;308.1MiB / 7.751GiB;3.88%;7.11MB / 2.77MB;1.57MB / 29.1MB;160
2026-04-21T18:24:32Z;pqc_client_2;1.91%;310.4MiB / 7.751GiB;3.91%;7.11MB / 2.78MB;2.3MB / 29MB;161
2026-04-21T18:24:32Z;pqc_client_3;1.13%;291.6MiB / 7.751GiB;3.67%;7.14MB / 2.78MB;1.74MB / 29.1MB;151
2026-04-21T18:24:32Z;pqc_client_4;0.26%;319.3MiB / 7.751GiB;4.02%;7.06MB / 2.77MB;1.89MB / 27.2MB;166
2026-04-21T18:24:32Z;pqc_client_5;0.00%;311.5MiB / 7.751GiB;3.92%;7.03MB / 2.76MB;1.23MB / 46.2MB;162
2026-04-21T18:24:32Z;pqc_client_6;0.63%;320.9MiB / 7.751GiB;4.04%;7.02MB / 2.75MB;1.49MB / 27.1MB;167
2026-04-21T18:24:32Z;pqc_server;2.36%;5.48MiB / 7.751GiB;0.07%;14.5MB / 42.5MB;5.34MB / 8.19kB;3
2026-04-21T18:24:32Z;pqc_monitor;0.01%;45.79MiB / 7.751GiB;0.58%;57MB / 57MB;0B / 115MB;3
2026-04-21T18:24:36Z;pqc_client;3.19%;287.9MiB / 7.751GiB;3.63%;7.17MB / 2.78MB;1.57MB / 29.3MB;149
2026-04-21T18:24:36Z;pqc_client_2;0.00%;304.8MiB / 7.751GiB;3.84%;7.12MB / 2.78MB;2.3MB / 29MB;158
2026-04-21T18:24:36Z;pqc_client_3;0.00%;286MiB / 7.751GiB;3.60%;7.15MB / 2.78MB;1.74MB / 29.2MB;148
2026-04-21T18:24:36Z;pqc_client_4;0.61%;317.4MiB / 7.751GiB;4.00%;7.07MB / 2.77MB;1.89MB / 27.2MB;165
2026-04-21T18:24:36Z;pqc_client_5;2.53%;302.4MiB / 7.751GiB;3.81%;7.06MB / 2.76MB;1.23MB / 46.2MB;157
2026-04-21T18:24:36Z;pqc_client_6;0.00%;320.9MiB / 7.751GiB;4.04%;7.02MB / 2.75MB;1.49MB / 27.1MB;167
2026-04-21T18:24:36Z;pqc_server;2.29%;5.48MiB / 7.751GiB;0.07%;14.5MB / 42.6MB;5.34MB / 8.19kB;3
2026-04-21T18:24:36Z;pqc_monitor;0.02%;45.79MiB / 7.751GiB;0.58%;57.2MB / 57.1MB;0B / 115MB;3
2026-04-21T18:24:39Z;pqc_client;1.39%;269.1MiB / 7.751GiB;3.39%;7.21MB / 2.78MB;1.57MB / 29.3MB;139
2026-04-21T18:24:39Z;pqc_client_2;0.00%;304.8MiB / 7.751GiB;3.84%;7.12MB / 2.78MB;2.3MB / 29MB;158
2026-04-21T18:24:39Z;pqc_client_3;0.63%;280.5MiB / 7.751GiB;3.53%;7.17MB / 2.78MB;1.74MB / 29.2MB;145
2026-04-21T18:24:39Z;pqc_client_4;0.00%;317.4MiB / 7.751GiB;4.00%;7.07MB / 2.77MB;1.89MB / 27.2MB;165
2026-04-21T18:24:39Z;pqc_client_5;3.32%;276.4MiB / 7.751GiB;3.48%;7.13MB / 2.77MB;1.23MB / 46.2MB;143
2026-04-21T18:24:39Z;pqc_client_6;0.57%;319.1MiB / 7.751GiB;4.02%;7.02MB / 2.75MB;1.49MB / 27.1MB;166
2026-04-21T18:24:39Z;pqc_server;2.65%;5.492MiB / 7.751GiB;0.07%;14.5MB / 42.7MB;5.34MB / 8.19kB;3
2026-04-21T18:24:39Z;pqc_monitor;0.01%;45.8MiB / 7.751GiB;0.58%;57.3MB / 57.2MB;0B / 115MB;3
2026-04-21T18:24:42Z;pqc_client;0.65%;256.2MiB / 7.751GiB;3.23%;7.24MB / 2.79MB;1.57MB / 29.5MB;132
2026-04-21T18:24:42Z;pqc_client_2;0.90%;295.5MiB / 7.751GiB;3.72%;7.14MB / 2.78MB;2.3MB / 29MB;153
2026-04-21T18:24:42Z;pqc_client_3;0.70%;278.6MiB / 7.751GiB;3.51%;7.17MB / 2.78MB;1.74MB / 29.3MB;144
