timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-18T13:20:00Z;pqc_client;79.22%;419.2MiB / 7.751GiB;5.28%;183MB / 68.5MB;7.61MB / 735MB;169
2026-05-18T13:20:00Z;pqc_client_2;82.51%;420.4MiB / 7.751GiB;5.30%;183MB / 68.4MB;1.42MB / 734MB;173
2026-05-18T13:20:00Z;pqc_client_3;83.61%;359.8MiB / 7.751GiB;4.53%;183MB / 68.2MB;2.88MB / 729MB;210
2026-05-18T13:20:00Z;pqc_client_4;85.68%;345.9MiB / 7.751GiB;4.36%;183MB / 68MB;827kB / 727MB;221
2026-05-18T13:20:00Z;pqc_client_5;79.34%;406.9MiB / 7.751GiB;5.13%;183MB / 68.1MB;1.25MB / 726MB;186
2026-05-18T13:20:00Z;pqc_client_6;85.00%;353.4MiB / 7.751GiB;4.45%;183MB / 68MB;11.5MB / 2.25GB;231
2026-05-18T13:20:00Z;pqc_server;0.01%;8.805MiB / 7.751GiB;0.11%;408MB / 1.1GB;15.6MB / 0B;2
2026-05-18T13:20:00Z;pqc_monitor;0.60%;33.59MiB / 7.751GiB;0.42%;1.51GB / 1.51GB;17.3MB / 3.36GB;2
2026-05-18T13:20:06Z;pqc_client;23.04%;340.9MiB / 7.751GiB;4.30%;184MB / 68.6MB;7.61MB / 735MB;76
2026-05-18T13:20:06Z;pqc_client_2;14.19%;355.2MiB / 7.751GiB;4.48%;184MB / 68.6MB;1.42MB / 734MB;85
2026-05-18T13:20:06Z;pqc_client_3;9.72%;442.9MiB / 7.751GiB;5.58%;183MB / 68.4MB;2.88MB / 729MB;132
2026-05-18T13:20:06Z;pqc_client_4;9.42%;448.9MiB / 7.751GiB;5.66%;183MB / 68.3MB;827kB / 727MB;136
2026-05-18T13:20:06Z;pqc_client_5;22.87%;353.4MiB / 7.751GiB;4.45%;183MB / 68.3MB;1.25MB / 726MB;84
2026-05-18T13:20:06Z;pqc_client_6;10.20%;447.3MiB / 7.751GiB;5.64%;183MB / 68.2MB;11.5MB / 2.25GB;132
