timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-04-21T18:15:16Z;pqc_client;111.15%;156.6MiB / 7.751GiB;1.97%;5.03MB / 1.86MB;1.57MB / 20.5MB;167
2026-04-21T18:15:16Z;pqc_client_2;79.80%;130.9MiB / 7.751GiB;1.65%;5.01MB / 1.85MB;2.05MB / 22MB;168
2026-04-21T18:15:16Z;pqc_client_3;87.71%;118.9MiB / 7.751GiB;1.50%;5MB / 1.81MB;1.47MB / 20.5MB;158
2026-04-21T18:15:16Z;pqc_client_4;97.19%;124.7MiB / 7.751GiB;1.57%;4.99MB / 1.81MB;1.5MB / 20.3MB;132
2026-04-21T18:15:16Z;pqc_client_5;96.95%;125.4MiB / 7.751GiB;1.58%;4.96MB / 1.81MB;524kB / 20.2MB;135
2026-04-21T18:15:16Z;pqc_client_6;92.97%;110.6MiB / 7.751GiB;1.39%;4.96MB / 1.78MB;1.03MB / 20.2MB;168
2026-04-21T18:15:16Z;pqc_server;2.33%;5.449MiB / 7.751GiB;0.07%;8.85MB / 29.9MB;5.34MB / 8.19kB;3
2026-04-21T18:15:16Z;pqc_monitor;0.16%;36.71MiB / 7.751GiB;0.46%;38.8MB / 38.8MB;0B / 81.3MB;3
2026-04-21T18:15:20Z;pqc_client;16.88%;208.8MiB / 7.751GiB;2.63%;5.31MB / 2.06MB;1.57MB / 20.5MB;108
2026-04-21T18:15:20Z;pqc_client_2;20.31%;222.1MiB / 7.751GiB;2.80%;5.27MB / 2.06MB;2.05MB / 22MB;115
2026-04-21T18:15:20Z;pqc_client_3;95.24%;296.2MiB / 7.751GiB;3.73%;5.08MB / 2.04MB;1.74MB / 20.5MB;155
2026-04-21T18:15:20Z;pqc_client_4;13.31%;260.5MiB / 7.751GiB;3.28%;5.16MB / 2.04MB;1.5MB / 20.3MB;136
2026-04-21T18:15:20Z;pqc_client_5;16.91%;249MiB / 7.751GiB;3.14%;5.15MB / 2.04MB;524kB / 20.2MB;130
2026-04-21T18:15:20Z;pqc_client_6;11.53%;272MiB / 7.751GiB;3.43%;5.11MB / 2.03MB;1.27MB / 20.2MB;142
2026-04-21T18:15:20Z;pqc_server;50.71%;5.465MiB / 7.751GiB;0.07%;10.2MB / 31.2MB;5.34MB / 8.19kB;3
2026-04-21T18:15:20Z;pqc_monitor;0.22%;36.79MiB / 7.751GiB;0.46%;41.4MB / 41.4MB;0B / 82.3MB;3
2026-04-21T18:15:23Z;pqc_client;17.54%;80.87MiB / 7.751GiB;1.02%;5.62MB / 2.09MB;1.57MB / 21.8MB;39
