timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-09T11:44:39Z;pqc_client;0.00%;11.95MiB / 7.751GiB;0.15%;1.84MB / 462kB;19.5MB / 3.11MB;2
2026-05-09T11:44:39Z;pqc_client_2;0.00%;4.457MiB / 7.751GiB;0.06%;1.83MB / 460kB;1.34MB / 3.06MB;1
2026-05-09T11:44:39Z;pqc_client_3;0.00%;4.105MiB / 7.751GiB;0.05%;1.81MB / 459kB;655kB / 3.06MB;1
2026-05-09T11:44:39Z;pqc_client_4;0.00%;3.875MiB / 7.751GiB;0.05%;1.81MB / 460kB;197kB / 3.05MB;1
2026-05-09T11:44:39Z;pqc_client_5;0.00%;4.012MiB / 7.751GiB;0.05%;1.8MB / 457kB;508kB / 4.4MB;1
2026-05-09T11:44:39Z;pqc_client_6;0.00%;4.695MiB / 7.751GiB;0.06%;1.8MB / 457kB;1.96MB / 4.51MB;1
2026-05-09T11:44:39Z;pqc_server;0.00%;9.086MiB / 7.751GiB;0.11%;2.76MB / 10.9MB;16.9MB / 0B;2
2026-05-09T11:44:39Z;pqc_monitor;0.00%;6.223MiB / 7.751GiB;0.08%;13.6MB / 13.6MB;8.9MB / 20MB;3
2026-05-09T11:44:42Z;pqc_client;0.00%;11.95MiB / 7.751GiB;0.15%;1.84MB / 462kB;19.5MB / 3.11MB;2
2026-05-09T11:44:42Z;pqc_client_2;0.00%;4.457MiB / 7.751GiB;0.06%;1.83MB / 460kB;1.34MB / 3.06MB;1
2026-05-09T11:44:42Z;pqc_client_3;0.00%;4.105MiB / 7.751GiB;0.05%;1.81MB / 459kB;655kB / 3.06MB;1
2026-05-09T11:44:42Z;pqc_client_4;0.00%;3.875MiB / 7.751GiB;0.05%;1.81MB / 460kB;197kB / 3.05MB;1
2026-05-09T11:44:42Z;pqc_client_5;0.00%;4.012MiB / 7.751GiB;0.05%;1.8MB / 457kB;508kB / 4.4MB;1
2026-05-09T11:44:42Z;pqc_client_6;0.00%;4.695MiB / 7.751GiB;0.06%;1.8MB / 457kB;1.96MB / 4.51MB;1
2026-05-09T11:44:42Z;pqc_server;0.00%;9.086MiB / 7.751GiB;0.11%;2.76MB / 10.9MB;16.9MB / 0B;2
2026-05-09T11:44:42Z;pqc_monitor;0.00%;6.223MiB / 7.751GiB;0.08%;13.6MB / 13.6MB;8.9MB / 20MB;3
2026-05-09T11:44:46Z;pqc_client;82.37%;241.9MiB / 7.751GiB;3.05%;1.85MB / 507kB;19.5MB / 3.11MB;197
2026-05-09T11:44:46Z;pqc_client_2;72.84%;204.1MiB / 7.751GiB;2.57%;1.84MB / 497kB;1.34MB / 3.06MB;210
2026-05-09T11:44:46Z;pqc_client_3;79.74%;211.4MiB / 7.751GiB;2.66%;1.82MB / 493kB;655kB / 3.06MB;207
2026-05-09T11:44:46Z;pqc_client_4;78.90%;196.5MiB / 7.751GiB;2.48%;1.83MB / 495kB;451kB / 3.05MB;212
2026-05-09T11:44:46Z;pqc_client_5;81.87%;190.9MiB / 7.751GiB;2.41%;1.81MB / 495kB;508kB / 4.4MB;227
2026-05-09T11:44:46Z;pqc_client_6;77.41%;206.4MiB / 7.751GiB;2.60%;1.81MB / 500kB;1.96MB / 4.51MB;214
2026-05-09T11:44:46Z;pqc_server;0.05%;9.086MiB / 7.751GiB;0.11%;2.99MB / 11MB;16.9MB / 0B;2
2026-05-09T11:44:46Z;pqc_monitor;0.14%;6.227MiB / 7.751GiB;0.08%;13.8MB / 13.8MB;8.9MB / 20MB;3
2026-05-09T11:44:51Z;pqc_client;17.71%;169.7MiB / 7.751GiB;2.14%;2.11MB / 567kB;19.5MB / 3.13MB;97
2026-05-09T11:44:51Z;pqc_client_2;13.33%;175.5MiB / 7.751GiB;2.21%;2.07MB / 561kB;1.34MB / 3.16MB;104
2026-05-09T11:44:51Z;pqc_client_3;12.21%;171.9MiB / 7.751GiB;2.17%;2.07MB / 561kB;655kB / 3.06MB;102
2026-05-09T11:44:51Z;pqc_client_4;13.28%;178.5MiB / 7.751GiB;2.25%;2.05MB / 561kB;459kB / 3.05MB;106
2026-05-09T11:44:51Z;pqc_client_5;11.27%;170.2MiB / 7.751GiB;2.14%;2.05MB / 559kB;508kB / 4.51MB;101
2026-05-09T11:44:51Z;pqc_client_6;27.18%;147.6MiB / 7.751GiB;1.86%;2.1MB / 566kB;2.08MB / 4.51MB;87
