timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-10T12:09:13Z;pqc_client;24.40%;23.73MiB / 7.751GiB;0.30%;12.9kB / 15.1kB;13.2MB / 1.8MB;95
2026-05-10T12:09:13Z;pqc_client_2;25.88%;20.56MiB / 7.751GiB;0.26%;13.5kB / 15.1kB;2.6MB / 1.8MB;88
2026-05-10T12:09:13Z;pqc_client_3;7.66%;3.727MiB / 7.751GiB;0.05%;13.1kB / 15.1kB;3.45MB / 901kB;3
2026-05-10T12:09:13Z;pqc_client_4;0.00%;7.289MiB / 7.751GiB;0.09%;13.5kB / 15.1kB;12.7MB / 1.8MB;1
2026-05-10T12:09:13Z;pqc_client_5;0.00%;2.145MiB / 7.751GiB;0.03%;13.4kB / 15.1kB;270kB / 901kB;1
2026-05-10T12:09:13Z;pqc_client_6;0.00%;2.227MiB / 7.751GiB;0.03%;13.4kB / 15.1kB;508kB / 901kB;1
2026-05-10T12:09:13Z;pqc_server;0.00%;1.273MiB / 7.751GiB;0.02%;90.5kB / 65.1kB;909kB / 0B;1
2026-05-10T12:09:13Z;pqc_monitor;0.00%;1.234MiB / 7.751GiB;0.02%;158kB / 155kB;745kB / 0B;1
2026-05-10T12:09:17Z;pqc_client;0.00%;6.789MiB / 7.751GiB;0.09%;15.6kB / 18.8kB;13.2MB / 1.8MB;1
2026-05-10T12:09:17Z;pqc_client_2;0.00%;3.336MiB / 7.751GiB;0.04%;16.2kB / 18.8kB;2.6MB / 1.8MB;1
2026-05-10T12:09:17Z;pqc_client_3;0.00%;3.645MiB / 7.751GiB;0.05%;15.8kB / 18.8kB;3.45MB / 901kB;1
2026-05-10T12:09:17Z;pqc_client_4;0.00%;7.562MiB / 7.751GiB;0.10%;16.2kB / 18.8kB;12.7MB / 1.8MB;1
2026-05-10T12:09:17Z;pqc_client_5;0.00%;2.418MiB / 7.751GiB;0.03%;16.1kB / 18.8kB;270kB / 901kB;1
2026-05-10T12:09:17Z;pqc_client_6;0.00%;2.496MiB / 7.751GiB;0.03%;16.1kB / 18.8kB;508kB / 901kB;1
2026-05-10T12:09:17Z;pqc_server;0.00%;1.273MiB / 7.751GiB;0.02%;113kB / 81.3kB;909kB / 0B;1
2026-05-10T12:09:17Z;pqc_monitor;0.00%;1.234MiB / 7.751GiB;0.02%;196kB / 193kB;745kB / 0B;1
2026-05-10T12:09:21Z;pqc_client;0.00%;6.789MiB / 7.751GiB;0.09%;15.6kB / 18.8kB;13.2MB / 2.25MB;1
2026-05-10T12:09:21Z;pqc_client_2;0.00%;3.336MiB / 7.751GiB;0.04%;16.2kB / 18.8kB;2.6MB / 2.25MB;1
2026-05-10T12:09:21Z;pqc_client_3;0.00%;3.645MiB / 7.751GiB;0.05%;15.8kB / 18.8kB;3.45MB / 901kB;1
2026-05-10T12:09:21Z;pqc_client_4;0.00%;7.562MiB / 7.751GiB;0.10%;16.3kB / 18.8kB;12.7MB / 2.25MB;1
2026-05-10T12:09:21Z;pqc_client_5;0.00%;2.418MiB / 7.751GiB;0.03%;16.1kB / 18.8kB;270kB / 901kB;1
2026-05-10T12:09:21Z;pqc_client_6;0.00%;2.496MiB / 7.751GiB;0.03%;16.1kB / 18.8kB;508kB / 901kB;1
2026-05-10T12:09:21Z;pqc_server;0.00%;1.273MiB / 7.751GiB;0.02%;113kB / 81.3kB;909kB / 0B;1
2026-05-10T12:09:21Z;pqc_monitor;0.00%;1.234MiB / 7.751GiB;0.02%;197kB / 194kB;745kB / 0B;1
