timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-17T12:39:38Z;pqc_client;41.31%;114.5MiB / 7.751GiB;1.44%;20.7MB / 5.82MB;6.24MB / 62.1MB;48
2026-05-17T12:39:38Z;pqc_client_2;34.26%;114.1MiB / 7.751GiB;1.44%;20.7MB / 5.82MB;614kB / 61.8MB;49
2026-05-17T12:39:38Z;pqc_client_3;53.15%;118.7MiB / 7.751GiB;1.50%;20MB / 5.58MB;1.61MB / 59.4MB;52
2026-05-17T12:39:38Z;pqc_client_4;54.92%;116.2MiB / 7.751GiB;1.46%;20MB / 5.58MB;73.7kB / 58.8MB;51
2026-05-17T12:39:38Z;pqc_client_5;71.60%;118.1MiB / 7.751GiB;1.49%;20MB / 5.58MB;631kB / 58.6MB;52
2026-05-17T12:39:38Z;pqc_client_6;74.32%;122.6MiB / 7.751GiB;1.54%;20MB / 5.58MB;10.3MB / 58.5MB;52
2026-05-17T12:39:38Z;pqc_server;2.60%;8.641MiB / 7.751GiB;0.11%;33.8MB / 121MB;15.6MB / 0B;2
2026-05-17T12:39:38Z;pqc_monitor;0.10%;14.64MiB / 7.751GiB;0.18%;155MB / 155MB;15.2MB / 361MB;2
2026-05-17T12:39:42Z;pqc_client;2.03%;94.5MiB / 7.751GiB;1.19%;20.7MB / 5.82MB;6.24MB / 62.2MB;36
2026-05-17T12:39:42Z;pqc_client_2;1.75%;94.15MiB / 7.751GiB;1.19%;20.7MB / 5.83MB;614kB / 61.8MB;37
2026-05-17T12:39:42Z;pqc_client_3;0.44%;113.7MiB / 7.751GiB;1.43%;20MB / 5.58MB;1.61MB / 59.4MB;49
2026-05-17T12:39:42Z;pqc_client_4;2.25%;106.1MiB / 7.751GiB;1.34%;20MB / 5.58MB;73.7kB / 58.8MB;45
2026-05-17T12:39:42Z;pqc_client_5;0.00%;116.5MiB / 7.751GiB;1.47%;20MB / 5.58MB;631kB / 58.6MB;51
2026-05-17T12:39:42Z;pqc_client_6;0.00%;122.5MiB / 7.751GiB;1.54%;20MB / 5.58MB;10.3MB / 58.5MB;52
