timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-17T11:44:53Z;pqc_client;17.02%;34.1MiB / 7.751GiB;0.43%;12.3MB / 3.79MB;6.24MB / 42MB;87
2026-05-17T11:44:53Z;pqc_client_2;14.65%;31.64MiB / 7.751GiB;0.40%;12.4MB / 3.79MB;557kB / 41.7MB;97
2026-05-17T11:44:53Z;pqc_client_3;4.39%;23.44MiB / 7.751GiB;0.30%;11.7MB / 3.56MB;1.58MB / 39.3MB;8
2026-05-17T11:44:53Z;pqc_client_4;0.00%;20MiB / 7.751GiB;0.25%;11.7MB / 3.55MB;16.4kB / 38.7MB;1
2026-05-17T11:44:53Z;pqc_client_5;8.07%;20.63MiB / 7.751GiB;0.26%;11.7MB / 3.57MB;582kB / 38.6MB;2
2026-05-17T11:44:53Z;pqc_client_6;0.00%;24.55MiB / 7.751GiB;0.31%;11.7MB / 3.57MB;10.3MB / 38.4MB;1
2026-05-17T11:44:53Z;pqc_server;0.00%;8.629MiB / 7.751GiB;0.11%;21.8MB / 71.4MB;15.6MB / 0B;2
2026-05-17T11:44:53Z;pqc_monitor;0.03%;12.33MiB / 7.751GiB;0.16%;93.3MB / 93.1MB;15.2MB / 219MB;2
2026-05-17T11:44:57Z;pqc_client;3.65%;65.76MiB / 7.751GiB;0.83%;12.4MB / 3.82MB;6.24MB / 42MB;27
2026-05-17T11:44:57Z;pqc_client_2;4.81%;73.53MiB / 7.751GiB;0.93%;12.4MB / 3.82MB;557kB / 41.7MB;33
2026-05-17T11:44:57Z;pqc_client_3;1.12%;93.13MiB / 7.751GiB;1.17%;11.7MB / 3.58MB;1.58MB / 39.3MB;45
2026-05-17T11:44:57Z;pqc_client_4;1.97%;93.9MiB / 7.751GiB;1.18%;11.7MB / 3.58MB;16.4kB / 38.7MB;46
2026-05-17T11:44:57Z;pqc_client_5;1.69%;82.66MiB / 7.751GiB;1.04%;11.7MB / 3.59MB;582kB / 38.6MB;39
2026-05-17T11:44:57Z;pqc_client_6;1.70%;96.77MiB / 7.751GiB;1.22%;11.7MB / 3.59MB;10.3MB / 38.4MB;45
2026-05-17T11:44:57Z;pqc_server;6.95%;8.633MiB / 7.751GiB;0.11%;21.9MB / 71.7MB;15.6MB / 0B;2
2026-05-17T11:44:57Z;pqc_monitor;0.24%;12.39MiB / 7.751GiB;0.16%;93.6MB / 93.5MB;15.2MB / 219MB;2
2026-05-17T11:45:01Z;pqc_client;0.53%;47.29MiB / 7.751GiB;0.60%;12.5MB / 3.83MB;6.24MB / 42.3MB;16
2026-05-17T11:45:01Z;pqc_client_2;0.99%;48.5MiB / 7.751GiB;0.61%;12.5MB / 3.83MB;557kB / 41.7MB;18
2026-05-17T11:45:01Z;pqc_client_3;9.41%;41.46MiB / 7.751GiB;0.52%;11.8MB / 3.6MB;1.58MB / 39.3MB;14
2026-05-17T11:45:01Z;pqc_client_4;1.95%;65.59MiB / 7.751GiB;0.83%;11.8MB / 3.58MB;16.4kB / 38.8MB;29
2026-05-17T11:45:01Z;pqc_client_5;1.60%;47.64MiB / 7.751GiB;0.60%;11.8MB / 3.6MB;582kB / 38.7MB;18
2026-05-17T11:45:01Z;pqc_client_6;0.49%;85.09MiB / 7.751GiB;1.07%;11.7MB / 3.6MB;10.3MB / 38.4MB;38
2026-05-17T11:45:01Z;pqc_server;6.61%;8.641MiB / 7.751GiB;0.11%;22MB / 72.1MB;15.6MB / 0B;2
2026-05-17T11:45:01Z;pqc_monitor;0.32%;12.4MiB / 7.751GiB;0.16%;94MB / 93.9MB;15.2MB / 219MB;2
2026-05-17T11:45:05Z;pqc_client;1.25%;27.29MiB / 7.751GiB;0.34%;12.5MB / 3.83MB;6.24MB / 42.3MB;4
2026-05-17T11:45:05Z;pqc_client_2;2.11%;23.53MiB / 7.751GiB;0.30%;12.5MB / 3.84MB;557kB / 41.7MB;3
2026-05-17T11:45:05Z;pqc_client_3;0.00%;23.13MiB / 7.751GiB;0.29%;11.9MB / 3.6MB;1.58MB / 39.3MB;3
2026-05-17T11:45:05Z;pqc_client_4;6.71%;28.94MiB / 7.751GiB;0.36%;11.8MB / 3.59MB;16.4kB / 39.1MB;7
2026-05-17T11:45:05Z;pqc_client_5;0.49%;22.59MiB / 7.751GiB;0.28%;11.8MB / 3.61MB;582kB / 39MB;3
2026-05-17T11:45:05Z;pqc_client_6;6.75%;43.44MiB / 7.751GiB;0.55%;11.8MB / 3.61MB;10.3MB / 38.4MB;13
2026-05-17T11:45:05Z;pqc_server;7.20%;8.641MiB / 7.751GiB;0.11%;22MB / 72.4MB;15.6MB / 0B;2
2026-05-17T11:45:05Z;pqc_monitor;0.27%;12.41MiB / 7.751GiB;0.16%;94.4MB / 94.3MB;15.2MB / 219MB;2
2026-05-17T11:45:08Z;pqc_client;0.00%;23.73MiB / 7.751GiB;0.30%;12.5MB / 3.83MB;6.24MB / 42.3MB;1
2026-05-17T11:45:08Z;pqc_client_2;0.00%;21.61MiB / 7.751GiB;0.27%;12.5MB / 3.84MB;557kB / 41.7MB;1
2026-05-17T11:45:08Z;pqc_client_3;0.00%;21.23MiB / 7.751GiB;0.27%;11.9MB / 3.6MB;1.58MB / 39.3MB;1
2026-05-17T11:45:08Z;pqc_client_4;0.00%;20.32MiB / 7.751GiB;0.26%;11.9MB / 3.6MB;16.4kB / 39.1MB;1
2026-05-17T11:45:08Z;pqc_client_5;0.00%;20.68MiB / 7.751GiB;0.26%;11.8MB / 3.61MB;582kB / 39MB;1
2026-05-17T11:45:08Z;pqc_client_6;0.00%;24.85MiB / 7.751GiB;0.31%;11.8MB / 3.61MB;10.3MB / 38.4MB;1
2026-05-17T11:45:08Z;pqc_server;0.00%;8.629MiB / 7.751GiB;0.11%;22MB / 72.5MB;15.6MB / 0B;2
2026-05-17T11:45:08Z;pqc_monitor;0.05%;12.42MiB / 7.751GiB;0.16%;94.6MB / 94.5MB;15.2MB / 219MB;2
2026-05-17T11:45:12Z;pqc_client;0.00%;23.73MiB / 7.751GiB;0.30%;12.5MB / 3.83MB;6.24MB / 42.3MB;1
2026-05-17T11:45:12Z;pqc_client_2;0.00%;21.61MiB / 7.751GiB;0.27%;12.5MB / 3.84MB;557kB / 41.7MB;1
2026-05-17T11:45:12Z;pqc_client_3;0.00%;21.23MiB / 7.751GiB;0.27%;11.9MB / 3.6MB;1.58MB / 39.3MB;1
2026-05-17T11:45:12Z;pqc_client_4;0.00%;20.32MiB / 7.751GiB;0.26%;11.9MB / 3.6MB;16.4kB / 39.1MB;1
2026-05-17T11:45:12Z;pqc_client_5;0.00%;20.68MiB / 7.751GiB;0.26%;11.8MB / 3.61MB;582kB / 39MB;1
2026-05-17T11:45:12Z;pqc_client_6;0.00%;24.84MiB / 7.751GiB;0.31%;11.8MB / 3.61MB;10.3MB / 38.4MB;1
