timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-15T11:12:11Z;pqc_client;0.00%;35.34MiB / 7.751GiB;0.45%;27.5MB / 6.92MB;15.3MB / 69.3MB;1
2026-05-15T11:12:11Z;pqc_client_2;0.00%;29.76MiB / 7.751GiB;0.37%;27.5MB / 6.93MB;1.1MB / 373MB;1
2026-05-15T11:12:11Z;pqc_client_3;0.00%;29.47MiB / 7.751GiB;0.37%;27.5MB / 6.93MB;557kB / 69.3MB;1
2026-05-15T11:12:11Z;pqc_client_4;0.00%;29.59MiB / 7.751GiB;0.37%;27.5MB / 6.93MB;573kB / 69.2MB;1
2026-05-15T11:12:11Z;pqc_client_5;0.00%;29.79MiB / 7.751GiB;0.38%;27.5MB / 6.93MB;1.05MB / 69.2MB;1
2026-05-15T11:12:11Z;pqc_client_6;0.00%;31MiB / 7.751GiB;0.39%;27.4MB / 6.93MB;3.69MB / 69.3MB;1
2026-05-15T11:12:11Z;pqc_server;0.00%;9.074MiB / 7.751GiB;0.11%;41.6MB / 165MB;16.8MB / 0B;2
2026-05-15T11:12:11Z;pqc_monitor;0.03%;16.09MiB / 7.751GiB;0.20%;206MB / 206MB;15.4MB / 457MB;3
2026-05-15T11:12:15Z;pqc_client;64.25%;95.29MiB / 7.751GiB;1.20%;27.5MB / 6.93MB;15.3MB / 69.3MB;220
2026-05-15T11:12:15Z;pqc_client_2;68.15%;88.96MiB / 7.751GiB;1.12%;27.5MB / 6.93MB;1.1MB / 373MB;157
2026-05-15T11:12:15Z;pqc_client_3;40.99%;72.92MiB / 7.751GiB;0.92%;27.5MB / 6.93MB;557kB / 69.3MB;267
2026-05-15T11:12:15Z;pqc_client_4;48.22%;74.31MiB / 7.751GiB;0.94%;27.5MB / 6.93MB;573kB / 69.2MB;224
2026-05-15T11:12:15Z;pqc_client_5;26.70%;54.97MiB / 7.751GiB;0.69%;27.5MB / 6.93MB;1.05MB / 69.2MB;209
2026-05-15T11:12:15Z;pqc_client_6;11.53%;31.25MiB / 7.751GiB;0.39%;27.4MB / 6.93MB;3.69MB / 69.3MB;2
2026-05-15T11:12:15Z;pqc_server;0.01%;9.074MiB / 7.751GiB;0.11%;41.6MB / 165MB;16.8MB / 0B;2
2026-05-15T11:12:15Z;pqc_monitor;0.03%;16.09MiB / 7.751GiB;0.20%;206MB / 206MB;15.4MB / 457MB;3
2026-05-15T11:12:19Z;pqc_client;66.85%;311.6MiB / 7.751GiB;3.93%;27.5MB / 7MB;15.3MB / 69.3MB;167
2026-05-15T11:12:19Z;pqc_client_2;76.22%;307.8MiB / 7.751GiB;3.88%;27.5MB / 7MB;1.1MB / 379MB;168
2026-05-15T11:12:19Z;pqc_client_3;86.96%;303.7MiB / 7.751GiB;3.83%;27.5MB / 6.99MB;557kB / 69.3MB;170
2026-05-15T11:12:19Z;pqc_client_4;88.28%;307.8MiB / 7.751GiB;3.88%;27.5MB / 6.99MB;582kB / 69.2MB;169
2026-05-15T11:12:19Z;pqc_client_5;94.26%;298.8MiB / 7.751GiB;3.76%;27.5MB / 6.99MB;1.05MB / 69.2MB;172
2026-05-15T11:12:19Z;pqc_client_6;89.60%;279MiB / 7.751GiB;3.51%;27.5MB / 6.97MB;3.69MB / 69.3MB;181
2026-05-15T11:12:19Z;pqc_server;0.88%;9.078MiB / 7.751GiB;0.11%;41.9MB / 165MB;16.8MB / 0B;2
2026-05-15T11:12:19Z;pqc_monitor;0.47%;16.14MiB / 7.751GiB;0.20%;207MB / 207MB;15.4MB / 457MB;3
