timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-17T15:00:19Z;pqc_client;0.00%;102.5MiB / 7.751GiB;1.29%;62.6MB / 16MB;6.26MB / 166MB;1
2026-05-17T15:00:19Z;pqc_client_2;0.00%;100.3MiB / 7.751GiB;1.26%;62.6MB / 16MB;639kB / 165MB;1
2026-05-17T15:00:19Z;pqc_client_3;0.00%;99.94MiB / 7.751GiB;1.26%;61.9MB / 15.8MB;1.63MB / 163MB;1
2026-05-17T15:00:19Z;pqc_client_4;0.00%;98.98MiB / 7.751GiB;1.25%;61.9MB / 15.8MB;98.3kB / 162MB;1
2026-05-17T15:00:19Z;pqc_client_5;0.00%;99.4MiB / 7.751GiB;1.25%;61.9MB / 15.8MB;672kB / 162MB;1
2026-05-17T15:00:19Z;pqc_client_6;0.00%;103.6MiB / 7.751GiB;1.31%;61.9MB / 15.8MB;10.3MB / 162MB;1
2026-05-17T15:00:19Z;pqc_server;0.00%;8.629MiB / 7.751GiB;0.11%;95.1MB / 374MB;15.6MB / 0B;2
2026-05-17T15:00:19Z;pqc_monitor;0.03%;25.11MiB / 7.751GiB;0.32%;469MB / 468MB;15.2MB / 1.07GB;2
2026-05-17T15:00:22Z;pqc_client;0.00%;102.5MiB / 7.751GiB;1.29%;62.6MB / 16MB;6.26MB / 166MB;1
2026-05-17T15:00:22Z;pqc_client_2;0.00%;100.3MiB / 7.751GiB;1.26%;62.6MB / 16MB;639kB / 165MB;1
2026-05-17T15:00:22Z;pqc_client_3;0.00%;99.94MiB / 7.751GiB;1.26%;61.9MB / 15.8MB;1.63MB / 163MB;1
2026-05-17T15:00:22Z;pqc_client_4;0.00%;98.98MiB / 7.751GiB;1.25%;61.9MB / 15.8MB;98.3kB / 162MB;1
2026-05-17T15:00:22Z;pqc_client_5;0.00%;99.4MiB / 7.751GiB;1.25%;61.9MB / 15.8MB;672kB / 162MB;1
2026-05-17T15:00:22Z;pqc_client_6;0.00%;103.6MiB / 7.751GiB;1.31%;61.9MB / 15.8MB;10.3MB / 162MB;1
2026-05-17T15:00:22Z;pqc_server;0.00%;8.629MiB / 7.751GiB;0.11%;95.1MB / 374MB;15.6MB / 0B;2
2026-05-17T15:00:22Z;pqc_monitor;0.04%;25.11MiB / 7.751GiB;0.32%;469MB / 468MB;15.2MB / 1.07GB;2
2026-05-17T15:00:26Z;pqc_client;86.58%;257.5MiB / 7.751GiB;3.24%;62.6MB / 16.1MB;6.26MB / 166MB;245
2026-05-17T15:00:26Z;pqc_client_2;79.92%;249.3MiB / 7.751GiB;3.14%;62.6MB / 16.1MB;639kB / 165MB;255
2026-05-17T15:00:26Z;pqc_client_3;53.24%;215.8MiB / 7.751GiB;2.72%;62MB / 15.8MB;1.63MB / 163MB;281
2026-05-17T15:00:26Z;pqc_client_4;89.50%;256.1MiB / 7.751GiB;3.23%;62MB / 15.8MB;98.3kB / 162MB;246
2026-05-17T15:00:26Z;pqc_client_5;86.83%;227.5MiB / 7.751GiB;2.87%;61.9MB / 15.8MB;672kB / 162MB;251
2026-05-17T15:00:26Z;pqc_client_6;88.92%;224.1MiB / 7.751GiB;2.82%;61.9MB / 15.8MB;10.3MB / 162MB;270
2026-05-17T15:00:26Z;pqc_server;0.60%;8.641MiB / 7.751GiB;0.11%;95.1MB / 374MB;15.6MB / 0B;2
2026-05-17T15:00:26Z;pqc_monitor;0.37%;25.16MiB / 7.751GiB;0.32%;469MB / 468MB;15.2MB / 1.07GB;2
2026-05-17T15:00:30Z;pqc_client;92.26%;349.5MiB / 7.751GiB;4.40%;62.7MB / 16.1MB;6.26MB / 166MB;159
2026-05-17T15:00:30Z;pqc_client_2;6.51%;369.8MiB / 7.751GiB;4.66%;62.7MB / 16.1MB;639kB / 165MB;163
2026-05-17T15:00:30Z;pqc_client_3;30.01%;367.8MiB / 7.751GiB;4.63%;62MB / 15.9MB;1.63MB / 163MB;162
2026-05-17T15:00:30Z;pqc_client_4;2.45%;373.4MiB / 7.751GiB;4.70%;62MB / 15.9MB;98.3kB / 162MB;166
2026-05-17T15:00:30Z;pqc_client_5;3.62%;375.6MiB / 7.751GiB;4.73%;62MB / 15.9MB;672kB / 162MB;167
2026-05-17T15:00:30Z;pqc_client_6;7.50%;381.4MiB / 7.751GiB;4.80%;62MB / 15.9MB;10.3MB / 162MB;168
2026-05-17T15:00:30Z;pqc_server;2.21%;8.641MiB / 7.751GiB;0.11%;95.5MB / 374MB;15.6MB / 0B;2
2026-05-17T15:00:30Z;pqc_monitor;0.40%;25.18MiB / 7.751GiB;0.32%;470MB / 469MB;15.2MB / 1.07GB;2
2026-05-17T15:00:34Z;pqc_client;1.81%;331.9MiB / 7.751GiB;4.18%;62.7MB / 16.1MB;6.26MB / 166MB;139
2026-05-17T15:00:34Z;pqc_client_2;1.24%;356.4MiB / 7.751GiB;4.49%;62.7MB / 16.1MB;639kB / 166MB;155
2026-05-17T15:00:34Z;pqc_client_3;1.41%;362.8MiB / 7.751GiB;4.57%;62MB / 15.9MB;1.63MB / 163MB;159
2026-05-17T15:00:34Z;pqc_client_4;0.00%;368.4MiB / 7.751GiB;4.64%;62MB / 15.9MB;98.3kB / 162MB;163
2026-05-17T15:00:34Z;pqc_client_5;0.52%;370.6MiB / 7.751GiB;4.67%;62MB / 15.9MB;672kB / 162MB;164
2026-05-17T15:00:34Z;pqc_client_6;0.00%;381.4MiB / 7.751GiB;4.80%;62MB / 15.9MB;10.3MB / 162MB;168
2026-05-17T15:00:34Z;pqc_server;2.18%;8.758MiB / 7.751GiB;0.11%;95.5MB / 374MB;15.6MB / 0B;2
2026-05-17T15:00:34Z;pqc_monitor;0.10%;25.18MiB / 7.751GiB;0.32%;470MB / 469MB;15.2MB / 1.07GB;2
2026-05-17T15:00:38Z;pqc_client;0.00%;327MiB / 7.751GiB;4.12%;62.8MB / 16.1MB;6.26MB / 166MB;136
2026-05-17T15:00:38Z;pqc_client_2;1.71%;344.8MiB / 7.751GiB;4.34%;62.7MB / 16.1MB;639kB / 166MB;148
2026-05-17T15:00:38Z;pqc_client_3;0.31%;349.5MiB / 7.751GiB;4.40%;62MB / 15.9MB;1.63MB / 163MB;151
2026-05-17T15:00:38Z;pqc_client_4;0.72%;363.4MiB / 7.751GiB;4.58%;62MB / 15.9MB;98.3kB / 163MB;160
2026-05-17T15:00:38Z;pqc_client_5;1.20%;362.3MiB / 7.751GiB;4.56%;62MB / 15.9MB;672kB / 162MB;159
2026-05-17T15:00:38Z;pqc_client_6;0.58%;373.1MiB / 7.751GiB;4.70%;62MB / 15.9MB;10.3MB / 162MB;163
