timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-17T11:36:58Z;pqc_client;4.51%;22.63MiB / 7.751GiB;0.29%;10.9MB / 3.45MB;6.24MB / 38.7MB;6
2026-05-17T11:36:58Z;pqc_client_2;2.30%;20.84MiB / 7.751GiB;0.26%;10.9MB / 3.45MB;557kB / 38.4MB;7
2026-05-17T11:36:58Z;pqc_client_3;0.66%;19.4MiB / 7.751GiB;0.24%;10.2MB / 3.22MB;1.58MB / 36MB;7
2026-05-17T11:36:58Z;pqc_client_4;0.00%;17.6MiB / 7.751GiB;0.22%;10.2MB / 3.21MB;16.4kB / 35.4MB;1
2026-05-17T11:36:58Z;pqc_client_5;0.00%;17.99MiB / 7.751GiB;0.23%;10.2MB / 3.22MB;573kB / 35.3MB;1
2026-05-17T11:36:58Z;pqc_client_6;0.00%;22.14MiB / 7.751GiB;0.28%;10.2MB / 3.22MB;10.3MB / 35.2MB;1
2026-05-17T11:36:58Z;pqc_server;0.00%;8.629MiB / 7.751GiB;0.11%;19.7MB / 62.8MB;15.6MB / 0B;2
2026-05-17T11:36:58Z;pqc_monitor;0.05%;11.94MiB / 7.751GiB;0.15%;82.5MB / 82.4MB;15.2MB / 194MB;2
2026-05-17T11:37:02Z;pqc_client;5.44%;68.18MiB / 7.751GiB;0.86%;11MB / 3.48MB;6.24MB / 38.7MB;30
2026-05-17T11:37:02Z;pqc_client_2;2.92%;76.08MiB / 7.751GiB;0.96%;11MB / 3.48MB;557kB / 38.4MB;36
2026-05-17T11:37:02Z;pqc_client_3;0.50%;87.29MiB / 7.751GiB;1.10%;10.3MB / 3.24MB;1.58MB / 36MB;43
2026-05-17T11:37:02Z;pqc_client_4;3.07%;84.82MiB / 7.751GiB;1.07%;10.3MB / 3.23MB;16.4kB / 35.4MB;42
2026-05-17T11:37:02Z;pqc_client_5;1.04%;96.86MiB / 7.751GiB;1.22%;10.2MB / 3.24MB;573kB / 35.3MB;49
2026-05-17T11:37:02Z;pqc_client_6;2.27%;99.4MiB / 7.751GiB;1.25%;10.2MB / 3.24MB;10.3MB / 35.2MB;48
2026-05-17T11:37:02Z;pqc_server;7.05%;8.645MiB / 7.751GiB;0.11%;19.9MB / 63MB;15.6MB / 0B;2
2026-05-17T11:37:02Z;pqc_monitor;0.20%;11.99MiB / 7.751GiB;0.15%;82.8MB / 82.7MB;15.2MB / 194MB;2
2026-05-17T11:37:06Z;pqc_client;0.16%;21.36MiB / 7.751GiB;0.27%;11.1MB / 3.49MB;6.24MB / 39MB;1
2026-05-17T11:37:06Z;pqc_client_2;4.79%;41.1MiB / 7.751GiB;0.52%;11MB / 3.49MB;557kB / 38.4MB;15
2026-05-17T11:37:06Z;pqc_client_3;3.14%;67.29MiB / 7.751GiB;0.85%;10.3MB / 3.25MB;1.58MB / 36MB;31
2026-05-17T11:37:06Z;pqc_client_4;4.48%;58.27MiB / 7.751GiB;0.73%;10.3MB / 3.24MB;16.4kB / 35.4MB;26
2026-05-17T11:37:06Z;pqc_client_5;2.19%;78.53MiB / 7.751GiB;0.99%;10.3MB / 3.25MB;573kB / 35.3MB;38
2026-05-17T11:37:06Z;pqc_client_6;3.10%;75.99MiB / 7.751GiB;0.96%;10.3MB / 3.25MB;10.3MB / 35.2MB;34
2026-05-17T11:37:06Z;pqc_server;6.56%;8.762MiB / 7.751GiB;0.11%;19.9MB / 63.4MB;15.6MB / 0B;2
2026-05-17T11:37:06Z;pqc_monitor;0.27%;12MiB / 7.751GiB;0.15%;83.2MB / 83.1MB;15.2MB / 196MB;2
2026-05-17T11:37:10Z;pqc_client;0.00%;21.36MiB / 7.751GiB;0.27%;11.1MB / 3.49MB;6.24MB / 39.1MB;1
2026-05-17T11:37:10Z;pqc_client_2;0.00%;19.19MiB / 7.751GiB;0.24%;11.1MB / 3.49MB;557kB / 38.4MB;1
2026-05-17T11:37:10Z;pqc_client_3;5.02%;22.39MiB / 7.751GiB;0.28%;10.4MB / 3.26MB;1.58MB / 36MB;4
2026-05-17T11:37:10Z;pqc_client_4;4.08%;33.13MiB / 7.751GiB;0.42%;10.4MB / 3.25MB;16.4kB / 35.4MB;11
2026-05-17T11:37:10Z;pqc_client_5;4.45%;36.87MiB / 7.751GiB;0.46%;10.4MB / 3.26MB;573kB / 35.5MB;13
2026-05-17T11:37:10Z;pqc_client_6;4.05%;49.35MiB / 7.751GiB;0.62%;10.3MB / 3.26MB;10.3MB / 35.2MB;18
2026-05-17T11:37:10Z;pqc_server;6.14%;8.633MiB / 7.751GiB;0.11%;19.9MB / 63.7MB;15.6MB / 0B;2
2026-05-17T11:37:10Z;pqc_monitor;0.20%;12.02MiB / 7.751GiB;0.15%;83.7MB / 83.6MB;15.2MB / 196MB;2
2026-05-17T11:37:14Z;pqc_client;0.00%;21.36MiB / 7.751GiB;0.27%;11.1MB / 3.49MB;6.24MB / 39.1MB;1
2026-05-17T11:37:14Z;pqc_client_2;0.00%;19.19MiB / 7.751GiB;0.24%;11.1MB / 3.49MB;557kB / 38.4MB;1
2026-05-17T11:37:14Z;pqc_client_3;0.00%;18.78MiB / 7.751GiB;0.24%;10.4MB / 3.26MB;1.58MB / 36MB;1
2026-05-17T11:37:14Z;pqc_client_4;0.00%;17.91MiB / 7.751GiB;0.23%;10.4MB / 3.25MB;16.4kB / 35.4MB;1
2026-05-17T11:37:14Z;pqc_client_5;0.00%;18.28MiB / 7.751GiB;0.23%;10.4MB / 3.26MB;573kB / 35.5MB;1
2026-05-17T11:37:14Z;pqc_client_6;0.00%;22.44MiB / 7.751GiB;0.28%;10.4MB / 3.26MB;10.3MB / 35.2MB;1
2026-05-17T11:37:14Z;pqc_server;0.00%;8.629MiB / 7.751GiB;0.11%;20MB / 63.8MB;15.6MB / 0B;2
2026-05-17T11:37:14Z;pqc_monitor;0.09%;12.02MiB / 7.751GiB;0.15%;83.9MB / 83.7MB;15.2MB / 196MB;2
2026-05-17T11:37:18Z;pqc_client;0.00%;21.36MiB / 7.751GiB;0.27%;11.1MB / 3.49MB;6.24MB / 39.1MB;1
2026-05-17T11:37:18Z;pqc_client_2;0.00%;19.19MiB / 7.751GiB;0.24%;11.1MB / 3.49MB;557kB / 38.4MB;1
2026-05-17T11:37:18Z;pqc_client_3;0.00%;18.78MiB / 7.751GiB;0.24%;10.4MB / 3.26MB;1.58MB / 36MB;1
