timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-16T16:31:06Z;pqc_client;0.00%;3.781MiB / 7.751GiB;0.05%;246kB / 109kB;6.19MB / 2.29MB;1
2026-05-16T16:31:06Z;pqc_client_2;0.00%;1.617MiB / 7.751GiB;0.02%;246kB / 109kB;262kB / 2.19MB;1
2026-05-16T16:31:06Z;pqc_client_3;0.00%;2.258MiB / 7.751GiB;0.03%;246kB / 110kB;1.44MB / 2.2MB;1
2026-05-16T16:31:06Z;pqc_client_4;0.00%;1.539MiB / 7.751GiB;0.02%;246kB / 110kB;0B / 2.22MB;1
2026-05-16T16:31:06Z;pqc_client_5;0.00%;1.539MiB / 7.751GiB;0.02%;246kB / 111kB;0B / 2.2MB;1
2026-05-16T16:31:06Z;pqc_client_6;0.00%;5.742MiB / 7.751GiB;0.07%;247kB / 110kB;10.1MB / 2.15MB;1
2026-05-16T16:31:06Z;pqc_server;0.00%;8.844MiB / 7.751GiB;0.11%;650kB / 1.45MB;15.6MB / 0B;2
2026-05-16T16:31:06Z;pqc_monitor;0.12%;7.527MiB / 7.751GiB;0.09%;2.11MB / 2.11MB;15.2MB / 5.73MB;2
2026-05-16T16:31:10Z;pqc_client;0.00%;3.781MiB / 7.751GiB;0.05%;246kB / 109kB;6.19MB / 2.29MB;1
2026-05-16T16:31:10Z;pqc_client_2;0.00%;1.617MiB / 7.751GiB;0.02%;246kB / 109kB;262kB / 2.23MB;1
2026-05-16T16:31:10Z;pqc_client_3;0.00%;2.258MiB / 7.751GiB;0.03%;246kB / 110kB;1.44MB / 2.2MB;1
2026-05-16T16:31:10Z;pqc_client_4;0.00%;1.539MiB / 7.751GiB;0.02%;246kB / 110kB;0B / 2.26MB;1
2026-05-16T16:31:10Z;pqc_client_5;0.00%;1.539MiB / 7.751GiB;0.02%;246kB / 111kB;0B / 2.24MB;1
2026-05-16T16:31:10Z;pqc_client_6;0.00%;5.742MiB / 7.751GiB;0.07%;247kB / 110kB;10.1MB / 2.2MB;1
2026-05-16T16:31:10Z;pqc_server;0.00%;8.844MiB / 7.751GiB;0.11%;650kB / 1.45MB;15.6MB / 0B;2
2026-05-16T16:31:10Z;pqc_monitor;0.03%;7.527MiB / 7.751GiB;0.09%;2.11MB / 2.11MB;15.2MB / 5.83MB;2
2026-05-16T16:31:13Z;pqc_client;0.00%;3.781MiB / 7.751GiB;0.05%;246kB / 109kB;6.19MB / 2.29MB;1
2026-05-16T16:31:13Z;pqc_client_2;0.00%;1.617MiB / 7.751GiB;0.02%;246kB / 109kB;262kB / 2.23MB;1
2026-05-16T16:31:13Z;pqc_client_3;0.00%;2.258MiB / 7.751GiB;0.03%;246kB / 110kB;1.44MB / 2.2MB;1
2026-05-16T16:31:13Z;pqc_client_4;0.00%;1.539MiB / 7.751GiB;0.02%;246kB / 110kB;0B / 2.26MB;1
2026-05-16T16:31:13Z;pqc_client_5;0.00%;1.539MiB / 7.751GiB;0.02%;246kB / 111kB;0B / 2.24MB;1
2026-05-16T16:31:13Z;pqc_client_6;0.00%;5.742MiB / 7.751GiB;0.07%;247kB / 110kB;10.1MB / 2.2MB;1
2026-05-16T16:31:13Z;pqc_server;0.00%;8.844MiB / 7.751GiB;0.11%;650kB / 1.45MB;15.6MB / 0B;2
2026-05-16T16:31:13Z;pqc_monitor;0.01%;7.527MiB / 7.751GiB;0.09%;2.11MB / 2.11MB;15.2MB / 5.83MB;2
