timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-09T11:45:50Z;pqc_client;74.87%;89.09MiB / 7.751GiB;1.12%;3.63MB / 921kB;19.7MB / 6.82MB;244
2026-05-09T11:45:50Z;pqc_client_2;75.10%;130.2MiB / 7.751GiB;1.64%;3.62MB / 931kB;1.34MB / 6.96MB;157
2026-05-09T11:45:50Z;pqc_client_3;75.17%;126.5MiB / 7.751GiB;1.59%;3.6MB / 924kB;1.52MB / 7.5MB;198
2026-05-09T11:45:50Z;pqc_client_4;74.94%;113MiB / 7.751GiB;1.42%;3.6MB / 925kB;983kB / 8.09MB;184
2026-05-09T11:45:50Z;pqc_client_5;73.30%;104.8MiB / 7.751GiB;1.32%;3.58MB / 921kB;1.28MB / 7.46MB;174
2026-05-09T11:45:50Z;pqc_client_6;71.72%;101.8MiB / 7.751GiB;1.28%;3.58MB / 919kB;2.08MB / 8.93MB;179
2026-05-09T11:45:50Z;pqc_server;0.00%;9.086MiB / 7.751GiB;0.11%;5.55MB / 21.6MB;16.9MB / 0B;2
2026-05-09T11:45:50Z;pqc_monitor;0.01%;6.625MiB / 7.751GiB;0.08%;27.1MB / 27.1MB;8.9MB / 47.9MB;3
2026-05-09T11:45:56Z;pqc_client;12.45%;156MiB / 7.751GiB;1.97%;3.93MB / 1.03MB;19.7MB / 7.56MB;87
2026-05-09T11:45:56Z;pqc_client_2;12.27%;131.8MiB / 7.751GiB;1.66%;3.96MB / 1.03MB;1.34MB / 7.51MB;76
2026-05-09T11:45:56Z;pqc_client_3;22.06%;143.5MiB / 7.751GiB;1.81%;3.92MB / 1.02MB;1.52MB / 7.5MB;83
2026-05-09T11:45:56Z;pqc_client_4;14.95%;211.7MiB / 7.751GiB;2.67%;3.78MB / 1.01MB;983kB / 8.09MB;124
2026-05-09T11:45:56Z;pqc_client_5;14.02%;163.4MiB / 7.751GiB;2.06%;3.85MB / 1.01MB;1.53MB / 7.46MB;95
2026-05-09T11:45:56Z;pqc_client_6;15.70%;158.6MiB / 7.751GiB;2.00%;3.86MB / 1.02MB;2.08MB / 8.93MB;92
2026-05-09T11:45:56Z;pqc_server;49.77%;9.098MiB / 7.751GiB;0.11%;6.13MB / 23.4MB;16.9MB / 0B;2
2026-05-09T11:45:56Z;pqc_monitor;0.33%;6.699MiB / 7.751GiB;0.08%;29.5MB / 29.5MB;8.9MB / 58.4MB;3
2026-05-09T11:45:59Z;pqc_client;6.68%;15.82MiB / 7.751GiB;0.20%;4.22MB / 1.07MB;19.7MB / 7.56MB;2
2026-05-09T11:45:59Z;pqc_client_2;14.50%;8.195MiB / 7.751GiB;0.10%;4.21MB / 1.07MB;1.34MB / 7.51MB;1
2026-05-09T11:45:59Z;pqc_client_3;8.06%;8.27MiB / 7.751GiB;0.10%;4.19MB / 1.06MB;1.52MB / 8.73MB;1
2026-05-09T11:45:59Z;pqc_client_4;13.48%;8.008MiB / 7.751GiB;0.10%;4.19MB / 1.07MB;983kB / 9.88MB;1
2026-05-09T11:45:59Z;pqc_client_5;17.58%;8.246MiB / 7.751GiB;0.10%;4.17MB / 1.06MB;1.53MB / 7.46MB;1
2026-05-09T11:45:59Z;pqc_client_6;14.08%;8.465MiB / 7.751GiB;0.11%;4.16MB / 1.06MB;2.08MB / 8.93MB;1
2026-05-09T11:45:59Z;pqc_server;29.97%;9.086MiB / 7.751GiB;0.11%;6.38MB / 25.1MB;16.9MB / 0B;2
2026-05-09T11:45:59Z;pqc_monitor;0.21%;6.742MiB / 7.751GiB;0.08%;31.1MB / 31.1MB;8.9MB / 58.4MB;3
2026-05-09T11:46:03Z;pqc_client;0.00%;15.82MiB / 7.751GiB;0.20%;4.22MB / 1.07MB;19.7MB / 10.5MB;2
2026-05-09T11:46:03Z;pqc_client_2;0.00%;8.195MiB / 7.751GiB;0.10%;4.21MB / 1.07MB;1.34MB / 8.54MB;1
2026-05-09T11:46:03Z;pqc_client_3;0.00%;8.27MiB / 7.751GiB;0.10%;4.19MB / 1.06MB;1.52MB / 13.3MB;1
2026-05-09T11:46:03Z;pqc_client_4;0.00%;8.008MiB / 7.751GiB;0.10%;4.19MB / 1.07MB;983kB / 9.88MB;1
2026-05-09T11:46:03Z;pqc_client_5;0.00%;8.246MiB / 7.751GiB;0.10%;4.17MB / 1.06MB;1.53MB / 7.46MB;1
2026-05-09T11:46:03Z;pqc_client_6;0.00%;8.465MiB / 7.751GiB;0.11%;4.16MB / 1.06MB;2.08MB / 10.4MB;1
2026-05-09T11:46:03Z;pqc_server;0.00%;9.086MiB / 7.751GiB;0.11%;6.38MB / 25.1MB;16.9MB / 0B;2
2026-05-09T11:46:03Z;pqc_monitor;0.00%;6.758MiB / 7.751GiB;0.09%;31.5MB / 31.5MB;8.9MB / 58.4MB;3
2026-05-09T11:46:06Z;pqc_client;0.00%;15.82MiB / 7.751GiB;0.20%;4.22MB / 1.07MB;19.7MB / 10.5MB;2
2026-05-09T11:46:06Z;pqc_client_2;0.00%;8.195MiB / 7.751GiB;0.10%;4.21MB / 1.07MB;1.34MB / 10.5MB;1
2026-05-09T11:46:06Z;pqc_client_3;0.00%;8.27MiB / 7.751GiB;0.10%;4.19MB / 1.06MB;1.52MB / 13.3MB;1
2026-05-09T11:46:06Z;pqc_client_4;0.00%;8.008MiB / 7.751GiB;0.10%;4.19MB / 1.07MB;983kB / 9.88MB;1
2026-05-09T11:46:06Z;pqc_client_5;0.00%;8.246MiB / 7.751GiB;0.10%;4.17MB / 1.06MB;1.53MB / 7.8MB;1
2026-05-09T11:46:06Z;pqc_client_6;0.00%;8.465MiB / 7.751GiB;0.11%;4.16MB / 1.06MB;2.08MB / 10.4MB;1
2026-05-09T11:46:06Z;pqc_server;0.00%;9.086MiB / 7.751GiB;0.11%;6.38MB / 25.1MB;16.9MB / 0B;2
2026-05-09T11:46:06Z;pqc_monitor;0.00%;6.758MiB / 7.751GiB;0.09%;31.5MB / 31.5MB;8.9MB / 58.4MB;3
