timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-18T15:25:57Z;pqc_client;0.00%;196.8MiB / 7.751GiB;2.48%;225MB / 86.6MB;7.71MB / 928MB;1
2026-05-18T15:25:57Z;pqc_client_2;0.00%;195MiB / 7.751GiB;2.46%;225MB / 86.6MB;1.54MB / 1.3GB;1
2026-05-18T15:25:57Z;pqc_client_3;0.00%;195.3MiB / 7.751GiB;2.46%;224MB / 86.4MB;3.13MB / 923MB;1
2026-05-18T15:25:57Z;pqc_client_4;0.00%;194MiB / 7.751GiB;2.44%;224MB / 86.3MB;1.07MB / 920MB;1
2026-05-18T15:25:57Z;pqc_client_5;0.00%;194.8MiB / 7.751GiB;2.45%;224MB / 86.3MB;1.66MB / 920MB;1
2026-05-18T15:25:57Z;pqc_client_6;0.00%;199.1MiB / 7.751GiB;2.51%;224MB / 86.2MB;12.5MB / 2.44GB;1
2026-05-18T15:25:57Z;pqc_server;0.00%;8.809MiB / 7.751GiB;0.11%;517MB / 1.35GB;15.6MB / 0B;2
2026-05-18T15:25:57Z;pqc_monitor;0.02%;34.68MiB / 7.751GiB;0.44%;1.87GB / 1.86GB;17.3MB / 4.15GB;2
2026-05-18T15:26:00Z;pqc_client;0.00%;196.8MiB / 7.751GiB;2.48%;225MB / 86.6MB;7.71MB / 928MB;1
2026-05-18T15:26:00Z;pqc_client_2;0.00%;195MiB / 7.751GiB;2.46%;225MB / 86.6MB;1.54MB / 1.3GB;1
2026-05-18T15:26:00Z;pqc_client_3;0.00%;195.3MiB / 7.751GiB;2.46%;224MB / 86.4MB;3.13MB / 923MB;1
2026-05-18T15:26:00Z;pqc_client_4;0.00%;194MiB / 7.751GiB;2.44%;224MB / 86.3MB;1.07MB / 920MB;1
2026-05-18T15:26:00Z;pqc_client_5;0.00%;194.8MiB / 7.751GiB;2.45%;224MB / 86.3MB;1.66MB / 920MB;1
2026-05-18T15:26:00Z;pqc_client_6;0.00%;199.1MiB / 7.751GiB;2.51%;224MB / 86.2MB;12.5MB / 2.44GB;1
2026-05-18T15:26:00Z;pqc_server;0.00%;8.809MiB / 7.751GiB;0.11%;517MB / 1.35GB;15.6MB / 0B;2
2026-05-18T15:26:00Z;pqc_monitor;0.04%;34.68MiB / 7.751GiB;0.44%;1.87GB / 1.86GB;17.3MB / 4.15GB;2
2026-05-18T15:26:05Z;pqc_client;81.19%;443.8MiB / 7.751GiB;5.59%;225MB / 86.8MB;7.73MB / 928MB;202
2026-05-18T15:26:05Z;pqc_client_2;148.77%;442.9MiB / 7.751GiB;5.58%;225MB / 86.7MB;1.54MB / 1.3GB;194
2026-05-18T15:26:05Z;pqc_client_3;147.70%;431.5MiB / 7.751GiB;5.44%;224MB / 86.5MB;3.13MB / 923MB;195
2026-05-18T15:26:05Z;pqc_client_4;78.88%;303.3MiB / 7.751GiB;3.82%;224MB / 86.3MB;1.07MB / 920MB;239
2026-05-18T15:26:05Z;pqc_client_5;146.10%;436.7MiB / 7.751GiB;5.50%;224MB / 86.5MB;1.66MB / 920MB;206
2026-05-18T15:26:05Z;pqc_client_6;144.04%;407MiB / 7.751GiB;5.13%;224MB / 86.4MB;12.5MB / 2.44GB;222
2026-05-18T15:26:05Z;pqc_server;1.40%;8.816MiB / 7.751GiB;0.11%;518MB / 1.35GB;15.6MB / 0B;2
2026-05-18T15:26:05Z;pqc_monitor;0.19%;34.69MiB / 7.751GiB;0.44%;1.87GB / 1.86GB;17.3MB / 4.15GB;2
2026-05-18T15:26:10Z;pqc_client;1.44%;471.7MiB / 7.751GiB;5.94%;225MB / 86.9MB;7.73MB / 928MB;150
2026-05-18T15:26:10Z;pqc_client_2;0.56%;503.1MiB / 7.751GiB;6.34%;225MB / 86.9MB;1.54MB / 1.3GB;168
2026-05-18T15:26:10Z;pqc_client_3;0.00%;483.1MiB / 7.751GiB;6.09%;224MB / 86.7MB;3.13MB / 923MB;157
2026-05-18T15:26:10Z;pqc_client_4;0.00%;504.1MiB / 7.751GiB;6.35%;224MB / 86.6MB;1.07MB / 920MB;169
2026-05-18T15:26:10Z;pqc_client_5;2.67%;490.1MiB / 7.751GiB;6.17%;224MB / 86.6MB;1.66MB / 920MB;161
2026-05-18T15:26:10Z;pqc_client_6;0.56%;507.4MiB / 7.751GiB;6.39%;224MB / 86.5MB;12.5MB / 2.44GB;168
2026-05-18T15:26:10Z;pqc_server;2.45%;8.828MiB / 7.751GiB;0.11%;519MB / 1.35GB;15.6MB / 0B;2
2026-05-18T15:26:10Z;pqc_monitor;0.13%;34.63MiB / 7.751GiB;0.44%;1.87GB / 1.87GB;17.3MB / 4.16GB;2
2026-05-18T15:26:14Z;pqc_client;0.00%;464.2MiB / 7.751GiB;5.85%;225MB / 86.9MB;7.73MB / 928MB;146
2026-05-18T15:26:14Z;pqc_client_2;3.63%;490.1MiB / 7.751GiB;6.17%;225MB / 86.9MB;1.54MB / 1.31GB;161
2026-05-18T15:26:14Z;pqc_client_3;0.62%;473.8MiB / 7.751GiB;5.97%;224MB / 86.7MB;3.13MB / 923MB;152
2026-05-18T15:26:14Z;pqc_client_4;0.00%;504.1MiB / 7.751GiB;6.35%;224MB / 86.6MB;1.07MB / 920MB;169
2026-05-18T15:26:14Z;pqc_client_5;2.11%;473.4MiB / 7.751GiB;5.96%;224MB / 86.6MB;1.66MB / 920MB;152
2026-05-18T15:26:14Z;pqc_client_6;0.00%;501.8MiB / 7.751GiB;6.32%;224MB / 86.5MB;12.5MB / 2.44GB;165
2026-05-18T15:26:14Z;pqc_server;2.31%;8.828MiB / 7.751GiB;0.11%;519MB / 1.35GB;15.6MB / 0B;2
2026-05-18T15:26:14Z;pqc_monitor;0.13%;34.64MiB / 7.751GiB;0.44%;1.87GB / 1.87GB;17.3MB / 4.16GB;2
2026-05-18T15:26:18Z;pqc_client;1.68%;447.6MiB / 7.751GiB;5.64%;225MB / 87MB;7.73MB / 928MB;137
2026-05-18T15:26:18Z;pqc_client_2;0.51%;480.8MiB / 7.751GiB;6.06%;225MB / 86.9MB;1.54MB / 1.31GB;156
2026-05-18T15:26:18Z;pqc_client_3;0.00%;462.7MiB / 7.751GiB;5.83%;224MB / 86.7MB;3.13MB / 923MB;146
2026-05-18T15:26:18Z;pqc_client_4;1.54%;498.5MiB / 7.751GiB;6.28%;224MB / 86.6MB;1.07MB / 920MB;166
2026-05-18T15:26:18Z;pqc_client_5;0.91%;465.9MiB / 7.751GiB;5.87%;224MB / 86.6MB;1.66MB / 920MB;148
2026-05-18T15:26:18Z;pqc_client_6;2.22%;490.7MiB / 7.751GiB;6.18%;224MB / 86.5MB;12.5MB / 2.44GB;159
2026-05-18T15:26:18Z;pqc_server;2.89%;8.828MiB / 7.751GiB;0.11%;519MB / 1.35GB;15.6MB / 0B;2
2026-05-18T15:26:18Z;pqc_monitor;0.16%;34.64MiB / 7.751GiB;0.44%;1.87GB / 1.87GB;17.3MB / 4.16GB;2
2026-05-18T15:26:22Z;pqc_client;2.26%;425.3MiB / 7.751GiB;5.36%;225MB / 87MB;7.73MB / 928MB;125
