timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-18T12:40:55Z;pqc_client;6.05%;210MiB / 7.751GiB;2.65%;168MB / 61.5MB;7.32MB / 656MB;2
2026-05-18T12:40:55Z;pqc_client_2;7.99%;207.5MiB / 7.751GiB;2.61%;168MB / 61.4MB;1.24MB / 656MB;2
2026-05-18T12:40:55Z;pqc_client_3;4.74%;207MiB / 7.751GiB;2.61%;167MB / 61.3MB;1.97MB / 650MB;2
2026-05-18T12:40:55Z;pqc_client_4;2.00%;207.8MiB / 7.751GiB;2.62%;167MB / 61.2MB;713kB / 650MB;7
2026-05-18T12:40:55Z;pqc_client_5;0.00%;206.1MiB / 7.751GiB;2.60%;167MB / 61.1MB;1.14MB / 649MB;1
2026-05-18T12:40:55Z;pqc_client_6;0.00%;211.5MiB / 7.751GiB;2.66%;167MB / 61.1MB;10.9MB / 2.17GB;1
2026-05-18T12:40:55Z;pqc_server;0.00%;8.805MiB / 7.751GiB;0.11%;367MB / 1.01GB;15.6MB / 0B;2
2026-05-18T12:40:55Z;pqc_monitor;0.03%;34.39MiB / 7.751GiB;0.43%;1.37GB / 1.37GB;17.3MB / 3.07GB;2
2026-05-18T12:41:00Z;pqc_client;2.16%;289.8MiB / 7.751GiB;3.65%;168MB / 61.6MB;7.32MB / 656MB;45
2026-05-18T12:41:00Z;pqc_client_2;0.00%;294.7MiB / 7.751GiB;3.71%;168MB / 61.5MB;1.24MB / 656MB;49
2026-05-18T12:41:00Z;pqc_client_3;1.82%;290.4MiB / 7.751GiB;3.66%;167MB / 61.3MB;1.98MB / 650MB;47
2026-05-18T12:41:00Z;pqc_client_4;1.09%;290.7MiB / 7.751GiB;3.66%;167MB / 61.2MB;713kB / 650MB;48
2026-05-18T12:41:00Z;pqc_client_5;0.27%;299.1MiB / 7.751GiB;3.77%;167MB / 61.2MB;1.14MB / 649MB;52
2026-05-18T12:41:00Z;pqc_client_6;0.00%;304.5MiB / 7.751GiB;3.84%;167MB / 61.2MB;10.9MB / 2.17GB;52
2026-05-18T12:41:00Z;pqc_server;1.72%;8.82MiB / 7.751GiB;0.11%;367MB / 1.01GB;15.6MB / 0B;2
