timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-15T10:55:11Z;pqc_client;0.00%;26.34MiB / 7.751GiB;0.33%;19.1MB / 4.85MB;15.1MB / 48.5MB;1
2026-05-15T10:55:11Z;pqc_client_2;0.00%;20.77MiB / 7.751GiB;0.26%;19.1MB / 4.85MB;1.09MB / 235MB;1
2026-05-15T10:55:11Z;pqc_client_3;0.00%;20.5MiB / 7.751GiB;0.26%;19.1MB / 4.85MB;532kB / 48.5MB;1
2026-05-15T10:55:11Z;pqc_client_4;0.00%;20.52MiB / 7.751GiB;0.26%;19.1MB / 4.85MB;573kB / 48.5MB;1
2026-05-15T10:55:11Z;pqc_client_5;0.00%;20.76MiB / 7.751GiB;0.26%;19.1MB / 4.85MB;1.04MB / 48.5MB;1
2026-05-15T10:55:11Z;pqc_client_6;0.00%;22.01MiB / 7.751GiB;0.28%;19.1MB / 4.85MB;3.68MB / 48.5MB;1
2026-05-15T10:55:11Z;pqc_server;0.00%;9.078MiB / 7.751GiB;0.11%;29.1MB / 115MB;16.8MB / 0B;2
2026-05-15T10:55:11Z;pqc_monitor;0.02%;14.55MiB / 7.751GiB;0.18%;144MB / 144MB;15.4MB / 315MB;3
2026-05-15T10:55:15Z;pqc_client;57.04%;72.37MiB / 7.751GiB;0.91%;19.1MB / 4.85MB;15.1MB / 48.5MB;171
2026-05-15T10:55:15Z;pqc_client_2;41.05%;49.88MiB / 7.751GiB;0.63%;19.1MB / 4.85MB;1.09MB / 235MB;159
2026-05-15T10:55:15Z;pqc_client_3;36.70%;58.93MiB / 7.751GiB;0.74%;19.1MB / 4.85MB;532kB / 48.5MB;214
2026-05-15T10:55:15Z;pqc_client_4;34.24%;63.2MiB / 7.751GiB;0.80%;19.1MB / 4.85MB;573kB / 48.5MB;261
2026-05-15T10:55:15Z;pqc_client_5;15.47%;31.47MiB / 7.751GiB;0.40%;19.1MB / 4.85MB;1.04MB / 48.5MB;87
2026-05-15T10:55:15Z;pqc_client_6;10.95%;21.52MiB / 7.751GiB;0.27%;19.1MB / 4.85MB;3.68MB / 48.5MB;3
2026-05-15T10:55:15Z;pqc_server;0.01%;9.074MiB / 7.751GiB;0.11%;29.1MB / 115MB;16.8MB / 0B;2
2026-05-15T10:55:15Z;pqc_monitor;0.02%;14.55MiB / 7.751GiB;0.18%;144MB / 144MB;15.4MB / 315MB;3
2026-05-15T10:55:19Z;pqc_client;79.60%;257MiB / 7.751GiB;3.24%;19.2MB / 4.89MB;15.1MB / 48.5MB;182
2026-05-15T10:55:19Z;pqc_client_2;67.37%;279.4MiB / 7.751GiB;3.52%;19.2MB / 4.92MB;1.09MB / 236MB;157
2026-05-15T10:55:19Z;pqc_client_3;64.30%;284MiB / 7.751GiB;3.58%;19.1MB / 4.93MB;532kB / 48.5MB;160
2026-05-15T10:55:19Z;pqc_client_4;75.37%;282.4MiB / 7.751GiB;3.56%;19.1MB / 4.93MB;573kB / 48.5MB;159
2026-05-15T10:55:19Z;pqc_client_5;79.22%;294.3MiB / 7.751GiB;3.71%;19.1MB / 4.92MB;1.04MB / 48.5MB;166
2026-05-15T10:55:19Z;pqc_client_6;93.97%;297.3MiB / 7.751GiB;3.75%;19.1MB / 4.92MB;3.68MB / 48.5MB;167
2026-05-15T10:55:19Z;pqc_server;16.28%;9.082MiB / 7.751GiB;0.11%;29.5MB / 115MB;16.8MB / 0B;2
2026-05-15T10:55:19Z;pqc_monitor;0.97%;14.62MiB / 7.751GiB;0.18%;144MB / 144MB;15.4MB / 315MB;3
2026-05-15T10:55:23Z;pqc_client;18.59%;101.7MiB / 7.751GiB;1.28%;19.6MB / 4.97MB;15.1MB / 48.5MB;47
2026-05-15T10:55:23Z;pqc_client_2;9.83%;104.5MiB / 7.751GiB;1.32%;19.5MB / 4.98MB;1.09MB / 242MB;53
2026-05-15T10:55:23Z;pqc_client_3;13.92%;109.1MiB / 7.751GiB;1.37%;19.5MB / 4.98MB;532kB / 48.5MB;55
2026-05-15T10:55:23Z;pqc_client_4;16.49%;172.4MiB / 7.751GiB;2.17%;19.4MB / 4.96MB;573kB / 48.5MB;93
2026-05-15T10:55:23Z;pqc_client_5;19.46%;117.7MiB / 7.751GiB;1.48%;19.5MB / 4.98MB;1.04MB / 48.5MB;60
2026-05-15T10:55:23Z;pqc_client_6;13.68%;160.6MiB / 7.751GiB;2.02%;19.4MB / 4.96MB;3.68MB / 48.5MB;85
2026-05-15T10:55:23Z;pqc_server;49.81%;9.082MiB / 7.751GiB;0.11%;29.8MB / 117MB;16.8MB / 0B;2
2026-05-15T10:55:23Z;pqc_monitor;0.72%;14.7MiB / 7.751GiB;0.19%;147MB / 147MB;15.4MB / 315MB;3
2026-05-15T10:55:26Z;pqc_client;0.00%;26.34MiB / 7.751GiB;0.33%;19.7MB / 5MB;15.1MB / 48.6MB;1
2026-05-15T10:55:26Z;pqc_client_2;0.00%;20.77MiB / 7.751GiB;0.26%;19.7MB / 5MB;1.09MB / 242MB;1
2026-05-15T10:55:26Z;pqc_client_3;0.00%;20.5MiB / 7.751GiB;0.26%;19.7MB / 5MB;532kB / 48.6MB;1
2026-05-15T10:55:26Z;pqc_client_4;0.00%;20.52MiB / 7.751GiB;0.26%;19.7MB / 5MB;573kB / 48.6MB;1
2026-05-15T10:55:26Z;pqc_client_5;18.43%;20.76MiB / 7.751GiB;0.26%;19.7MB / 5MB;1.04MB / 49.8MB;1
2026-05-15T10:55:26Z;pqc_client_6;0.00%;22.02MiB / 7.751GiB;0.28%;19.7MB / 5MB;3.68MB / 49.6MB;1
2026-05-15T10:55:26Z;pqc_server;0.00%;9.074MiB / 7.751GiB;0.11%;30MB / 118MB;16.8MB / 0B;2
2026-05-15T10:55:26Z;pqc_monitor;0.06%;14.77MiB / 7.751GiB;0.19%;148MB / 148MB;15.4MB / 315MB;3
2026-05-15T10:55:30Z;pqc_client;0.00%;26.34MiB / 7.751GiB;0.33%;19.7MB / 5MB;15.1MB / 48.6MB;1
2026-05-15T10:55:30Z;pqc_client_2;0.00%;20.77MiB / 7.751GiB;0.26%;19.7MB / 5MB;1.09MB / 242MB;1
2026-05-15T10:55:30Z;pqc_client_3;0.00%;20.5MiB / 7.751GiB;0.26%;19.7MB / 5MB;532kB / 48.6MB;1
2026-05-15T10:55:30Z;pqc_client_4;0.00%;20.52MiB / 7.751GiB;0.26%;19.7MB / 5MB;573kB / 48.6MB;1
2026-05-15T10:55:30Z;pqc_client_5;0.00%;20.76MiB / 7.751GiB;0.26%;19.7MB / 5MB;1.04MB / 49.8MB;1
2026-05-15T10:55:30Z;pqc_client_6;0.00%;22.02MiB / 7.751GiB;0.28%;19.7MB / 5MB;3.68MB / 49.6MB;1
2026-05-15T10:55:30Z;pqc_server;0.00%;9.074MiB / 7.751GiB;0.11%;30MB / 118MB;16.8MB / 0B;2
2026-05-15T10:55:30Z;pqc_monitor;0.03%;14.74MiB / 7.751GiB;0.19%;148MB / 148MB;15.4MB / 315MB;3
2026-05-15T10:55:34Z;pqc_client;0.00%;26.34MiB / 7.751GiB;0.33%;19.7MB / 5MB;15.1MB / 48.6MB;1
2026-05-15T10:55:34Z;pqc_client_2;0.00%;20.77MiB / 7.751GiB;0.26%;19.7MB / 5MB;1.09MB / 242MB;1
2026-05-15T10:55:34Z;pqc_client_3;0.00%;20.5MiB / 7.751GiB;0.26%;19.7MB / 5MB;532kB / 48.6MB;1
2026-05-15T10:55:34Z;pqc_client_4;0.00%;20.52MiB / 7.751GiB;0.26%;19.7MB / 5MB;573kB / 48.6MB;1
2026-05-15T10:55:34Z;pqc_client_5;0.00%;20.76MiB / 7.751GiB;0.26%;19.7MB / 5MB;1.04MB / 49.8MB;1
2026-05-15T10:55:34Z;pqc_client_6;0.00%;22.02MiB / 7.751GiB;0.28%;19.7MB / 5MB;3.68MB / 49.6MB;1
2026-05-15T10:55:34Z;pqc_server;0.00%;9.074MiB / 7.751GiB;0.11%;30MB / 118MB;16.8MB / 0B;2
2026-05-15T10:55:34Z;pqc_monitor;0.06%;14.74MiB / 7.751GiB;0.19%;148MB / 148MB;15.4MB / 315MB;3
