timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-15T11:04:19Z;pqc_client;0.00%;30.29MiB / 7.751GiB;0.38%;24.5MB / 6.2MB;15.1MB / 61.9MB;1
2026-05-15T11:04:19Z;pqc_client_2;0.00%;24.78MiB / 7.751GiB;0.31%;24.5MB / 6.21MB;1.1MB / 317MB;1
2026-05-15T11:04:19Z;pqc_client_3;0.00%;24.48MiB / 7.751GiB;0.31%;24.5MB / 6.21MB;549kB / 61.8MB;1
2026-05-15T11:04:19Z;pqc_client_4;0.00%;24.59MiB / 7.751GiB;0.31%;24.4MB / 6.21MB;573kB / 61.8MB;1
2026-05-15T11:04:19Z;pqc_client_5;0.00%;24.73MiB / 7.751GiB;0.31%;24.4MB / 6.21MB;1.04MB / 61.8MB;1
2026-05-15T11:04:19Z;pqc_client_6;0.00%;26.04MiB / 7.751GiB;0.33%;24.4MB / 6.21MB;3.69MB / 61.8MB;1
2026-05-15T11:04:19Z;pqc_server;0.00%;9.074MiB / 7.751GiB;0.11%;37.3MB / 147MB;16.8MB / 0B;2
2026-05-15T11:04:19Z;pqc_monitor;0.03%;15.34MiB / 7.751GiB;0.19%;184MB / 184MB;15.4MB / 406MB;3
2026-05-15T11:04:22Z;pqc_client;54.95%;72.63MiB / 7.751GiB;0.92%;24.5MB / 6.2MB;15.1MB / 61.9MB;89
2026-05-15T11:04:22Z;pqc_client_2;44.80%;69.83MiB / 7.751GiB;0.88%;24.5MB / 6.21MB;1.1MB / 318MB;235
2026-05-15T11:04:22Z;pqc_client_3;36.25%;67.13MiB / 7.751GiB;0.85%;24.5MB / 6.21MB;549kB / 61.8MB;258
2026-05-15T11:04:22Z;pqc_client_4;33.18%;53.89MiB / 7.751GiB;0.68%;24.4MB / 6.21MB;573kB / 61.8MB;164
2026-05-15T11:04:22Z;pqc_client_5;28.02%;60.09MiB / 7.751GiB;0.76%;24.4MB / 6.21MB;1.04MB / 61.8MB;229
2026-05-15T11:04:22Z;pqc_client_6;12.39%;37.1MiB / 7.751GiB;0.47%;24.4MB / 6.21MB;3.69MB / 61.8MB;105
2026-05-15T11:04:22Z;pqc_server;0.01%;9.074MiB / 7.751GiB;0.11%;37.3MB / 147MB;16.8MB / 0B;2
2026-05-15T11:04:22Z;pqc_monitor;0.02%;15.34MiB / 7.751GiB;0.19%;184MB / 184MB;15.4MB / 406MB;3
2026-05-15T11:04:26Z;pqc_client;51.79%;288.2MiB / 7.751GiB;3.63%;24.6MB / 6.28MB;15.1MB / 62MB;156
2026-05-15T11:04:26Z;pqc_client_2;69.39%;296MiB / 7.751GiB;3.73%;24.5MB / 6.28MB;1.1MB / 318MB;164
2026-05-15T11:04:26Z;pqc_client_3;77.96%;292.3MiB / 7.751GiB;3.68%;24.5MB / 6.29MB;549kB / 61.8MB;162
2026-05-15T11:04:26Z;pqc_client_4;73.46%;292.4MiB / 7.751GiB;3.68%;24.5MB / 6.28MB;573kB / 61.8MB;162
2026-05-15T11:04:26Z;pqc_client_5;107.53%;295.8MiB / 7.751GiB;3.73%;24.5MB / 6.28MB;1.04MB / 61.8MB;164
2026-05-15T11:04:26Z;pqc_client_6;111.68%;302.4MiB / 7.751GiB;3.81%;24.5MB / 6.28MB;3.69MB / 61.8MB;167
2026-05-15T11:04:26Z;pqc_server;6.82%;9.086MiB / 7.751GiB;0.11%;37.7MB / 147MB;16.8MB / 0B;2
2026-05-15T11:04:26Z;pqc_monitor;0.97%;15.4MiB / 7.751GiB;0.19%;184MB / 184MB;15.4MB / 406MB;3
2026-05-15T11:04:31Z;pqc_client;2.82%;241.5MiB / 7.751GiB;3.04%;24.7MB / 6.29MB;15.1MB / 62MB;128
2026-05-15T11:04:31Z;pqc_client_2;1.31%;272.6MiB / 7.751GiB;3.43%;24.6MB / 6.29MB;1.1MB / 318MB;150
2026-05-15T11:04:31Z;pqc_client_3;1.91%;265.6MiB / 7.751GiB;3.35%;24.6MB / 6.29MB;549kB / 61.9MB;146
2026-05-15T11:04:31Z;pqc_client_4;0.48%;269.1MiB / 7.751GiB;3.39%;24.5MB / 6.29MB;573kB / 61.8MB;148
2026-05-15T11:04:31Z;pqc_client_5;2.75%;282.5MiB / 7.751GiB;3.56%;24.5MB / 6.29MB;1.04MB / 61.9MB;156
2026-05-15T11:04:31Z;pqc_client_6;3.77%;275.5MiB / 7.751GiB;3.47%;24.5MB / 6.29MB;3.69MB / 61.8MB;151
