timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-04-21T17:38:04Z;pqc_client;84.36%;87.46MiB / 7.751GiB;1.10%;1.82MB / 813kB;0B / 9MB;100
2026-04-21T17:38:04Z;pqc_client_2;68.25%;192.2MiB / 7.751GiB;2.42%;1.83MB / 838kB;8.19kB / 10.4MB;168
2026-04-21T17:38:04Z;pqc_client_3;108.42%;256.8MiB / 7.751GiB;3.23%;1.86MB / 872kB;0B / 8.99MB;161
2026-04-21T17:38:04Z;pqc_client_4;16.19%;201.3MiB / 7.751GiB;2.54%;2.01MB / 898kB;0B / 9.12MB;120
2026-04-21T17:38:04Z;pqc_client_5;19.70%;126.8MiB / 7.751GiB;1.60%;2.15MB / 917kB;0B / 9.14MB;75
2026-04-21T17:38:04Z;pqc_client_6;20.00%;23.34MiB / 7.751GiB;0.29%;2.36MB / 945kB;123kB / 9.16MB;13
2026-04-21T17:38:04Z;pqc_server;0.00%;5.457MiB / 7.751GiB;0.07%;3.66MB / 14.4MB;5.33MB / 0B;5
2026-04-21T17:38:04Z;pqc_monitor;0.00%;15.98MiB / 7.751GiB;0.20%;18.1MB / 18.1MB;0B / 28.9MB;3
2026-04-21T17:38:19Z;pqc_client;0.00%;4.773MiB / 7.751GiB;0.06%;2.42MB / 959kB;0B / 10.5MB;1
2026-04-21T17:38:19Z;pqc_client_2;0.00%;4.758MiB / 7.751GiB;0.06%;2.41MB / 958kB;8.19kB / 11.5MB;1
2026-04-21T17:38:19Z;pqc_client_3;0.00%;4.746MiB / 7.751GiB;0.06%;2.41MB / 955kB;0B / 8.99MB;1
2026-04-21T17:38:19Z;pqc_client_4;0.00%;4.758MiB / 7.751GiB;0.06%;2.41MB / 956kB;0B / 10.5MB;1
2026-04-21T17:38:19Z;pqc_client_5;0.00%;4.73MiB / 7.751GiB;0.06%;2.39MB / 953kB;0B / 10.1MB;1
2026-04-21T17:38:19Z;pqc_client_6;0.00%;4.777MiB / 7.751GiB;0.06%;2.39MB / 951kB;123kB / 9.16MB;1
2026-04-21T17:38:19Z;pqc_server;0.00%;5.457MiB / 7.751GiB;0.07%;3.66MB / 14.4MB;5.33MB / 0B;5
2026-04-21T17:38:19Z;pqc_monitor;0.00%;15.98MiB / 7.751GiB;0.20%;18.1MB / 18.1MB;0B / 38.4MB;3
