timestamp,container,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
2026-04-21T16:47:21Z,pqc_client,103.36%,54.61MiB / 7.751GiB,0.69%,24.3kB / 7.73kB,3.86MB / 65.5kB,102
2026-04-21T16:47:21Z,pqc_client_2,127.71%,101MiB / 7.751GiB,1.27%,21.8kB / 10kB,164kB / 49.2kB,101
2026-04-21T16:47:21Z,pqc_client_3,195.71%,164.1MiB / 7.751GiB,2.07%,35.6kB / 44.3kB,254kB / 41kB,100
2026-04-21T16:47:21Z,pqc_client_4,18.12%,75.05MiB / 7.751GiB,0.95%,218kB / 72.1kB,0B / 115kB,46
2026-04-21T16:47:21Z,pqc_client_5,20.20%,1.641MiB / 7.751GiB,0.02%,369kB / 94.3kB,254kB / 254kB,1
2026-04-21T16:47:21Z,pqc_client_6,0.00%,1.508MiB / 7.751GiB,0.02%,369kB / 94.5kB,0B / 131kB,1
2026-04-21T16:47:21Z,pqc_server,0.00%,10.15MiB / 7.751GiB,0.13%,569kB / 2.21MB,17.4MB / 0B,3
2026-04-21T16:47:21Z,pqc_monitor,0.00%,1.668MiB / 7.751GiB,0.02%,2.78MB / 2.78MB,0B / 205kB,2
2026-04-21T16:47:37Z,pqc_client,0.00%,3.039MiB / 7.751GiB,0.04%,376kB / 96.2kB,3.86MB / 958kB,1
2026-04-21T16:47:37Z,pqc_client_2,0.00%,1.512MiB / 7.751GiB,0.02%,372kB / 95.3kB,164kB / 942kB,1
2026-04-21T16:47:37Z,pqc_client_3,0.00%,1.621MiB / 7.751GiB,0.02%,369kB / 94.3kB,254kB / 934kB,1
2026-04-21T16:47:37Z,pqc_client_4,0.00%,1.512MiB / 7.751GiB,0.02%,368kB / 94.1kB,0B / 942kB,1
2026-04-21T16:47:37Z,pqc_client_5,0.00%,1.641MiB / 7.751GiB,0.02%,369kB / 94.3kB,254kB / 942kB,1
2026-04-21T16:47:37Z,pqc_client_6,0.00%,1.508MiB / 7.751GiB,0.02%,369kB / 94.5kB,0B / 942kB,1
2026-04-21T16:47:37Z,pqc_server,0.00%,10.15MiB / 7.751GiB,0.13%,569kB / 2.21MB,17.4MB / 0B,3
2026-04-21T16:47:37Z,pqc_monitor,0.00%,1.668MiB / 7.751GiB,0.02%,2.78MB / 2.78MB,0B / 205kB,2
