timestamp;container;cpu_perc;mem_usage;mem_perc;net_io;block_io;pids
2026-05-16T17:40:45Z;pqc_client;1.81%;12.94MiB / 7.751GiB;0.16%;3.76MB / 1.66MB;6.21MB / 21.7MB;4
2026-05-16T17:40:45Z;pqc_client_2;1.60%;20.07MiB / 7.751GiB;0.25%;3.74MB / 1.66MB;524kB / 21.4MB;9
2026-05-16T17:40:45Z;pqc_client_3;0.00%;22.34MiB / 7.751GiB;0.28%;3.36MB / 1.5MB;1.56MB / 19.8MB;10
2026-05-16T17:40:45Z;pqc_client_4;0.00%;21.2MiB / 7.751GiB;0.27%;3.35MB / 1.49MB;0B / 19.2MB;10
2026-05-16T17:40:45Z;pqc_client_5;23.43%;21.52MiB / 7.751GiB;0.27%;3.35MB / 1.49MB;532kB / 19.1MB;10
2026-05-16T17:40:45Z;pqc_client_6;0.00%;25.47MiB / 7.751GiB;0.32%;3.35MB / 1.49MB;10.3MB / 18.9MB;10
2026-05-16T17:40:45Z;pqc_server;1.23%;8.871MiB / 7.751GiB;0.11%;9.24MB / 20.9MB;15.6MB / 0B;2
2026-05-16T17:40:45Z;pqc_monitor;0.29%;9.133MiB / 7.751GiB;0.12%;30.2MB / 30.1MB;15.2MB / 70.3MB;2
2026-05-16T17:40:48Z;pqc_client;0.00%;8.973MiB / 7.751GiB;0.11%;3.76MB / 1.66MB;6.21MB / 21.9MB;1
2026-05-16T17:40:48Z;pqc_client_2;0.00%;6.875MiB / 7.751GiB;0.09%;3.77MB / 1.66MB;524kB / 21.4MB;1
2026-05-16T17:40:48Z;pqc_client_3;0.00%;6.945MiB / 7.751GiB;0.09%;3.39MB / 1.5MB;1.56MB / 20MB;1
2026-05-16T17:40:48Z;pqc_client_4;4.42%;17.59MiB / 7.751GiB;0.22%;3.37MB / 1.49MB;0B / 19.2MB;8
2026-05-16T17:40:48Z;pqc_client_5;2.28%;19.64MiB / 7.751GiB;0.25%;3.36MB / 1.49MB;532kB / 19.1MB;9
2026-05-16T17:40:48Z;pqc_client_6;3.54%;12.5MiB / 7.751GiB;0.16%;3.38MB / 1.5MB;10.3MB / 18.9MB;3
2026-05-16T17:40:48Z;pqc_server;2.14%;8.859MiB / 7.751GiB;0.11%;9.26MB / 21.1MB;15.6MB / 0B;2
2026-05-16T17:40:48Z;pqc_monitor;0.16%;9.133MiB / 7.751GiB;0.12%;30.3MB / 30.2MB;15.2MB / 70.8MB;2
2026-05-16T17:40:53Z;pqc_client;0.00%;8.973MiB / 7.751GiB;0.11%;3.76MB / 1.66MB;6.21MB / 21.9MB;1
2026-05-16T17:40:53Z;pqc_client_2;0.00%;6.875MiB / 7.751GiB;0.09%;3.77MB / 1.66MB;524kB / 21.4MB;1
2026-05-16T17:40:53Z;pqc_client_3;0.00%;6.945MiB / 7.751GiB;0.09%;3.39MB / 1.5MB;1.56MB / 20MB;1
2026-05-16T17:40:53Z;pqc_client_4;0.00%;6.152MiB / 7.751GiB;0.08%;3.39MB / 1.49MB;0B / 19.4MB;1
2026-05-16T17:40:53Z;pqc_client_5;0.00%;6.426MiB / 7.751GiB;0.08%;3.39MB / 1.5MB;532kB / 19.1MB;1
2026-05-16T17:40:53Z;pqc_client_6;0.00%;10.41MiB / 7.751GiB;0.13%;3.39MB / 1.5MB;10.3MB / 19.1MB;1
2026-05-16T17:40:53Z;pqc_server;0.00%;8.855MiB / 7.751GiB;0.11%;9.26MB / 21.1MB;15.6MB / 0B;2
2026-05-16T17:40:53Z;pqc_monitor;0.17%;9.141MiB / 7.751GiB;0.12%;30.4MB / 30.3MB;15.2MB / 71.2MB;2
2026-05-16T17:40:56Z;pqc_client;0.00%;8.973MiB / 7.751GiB;0.11%;3.76MB / 1.66MB;6.21MB / 21.9MB;1
2026-05-16T17:40:56Z;pqc_client_2;0.00%;6.875MiB / 7.751GiB;0.09%;3.77MB / 1.66MB;524kB / 21.4MB;1
2026-05-16T17:40:56Z;pqc_client_3;0.00%;6.945MiB / 7.751GiB;0.09%;3.39MB / 1.5MB;1.56MB / 20MB;1
2026-05-16T17:40:56Z;pqc_client_4;0.00%;6.152MiB / 7.751GiB;0.08%;3.39MB / 1.49MB;0B / 19.4MB;1
2026-05-16T17:40:56Z;pqc_client_5;0.00%;6.426MiB / 7.751GiB;0.08%;3.39MB / 1.5MB;532kB / 19.1MB;1
2026-05-16T17:40:56Z;pqc_client_6;0.00%;10.41MiB / 7.751GiB;0.13%;3.39MB / 1.5MB;10.3MB / 19.1MB;1
2026-05-16T17:40:56Z;pqc_server;0.00%;8.855MiB / 7.751GiB;0.11%;9.26MB / 21.1MB;15.6MB / 0B;2
2026-05-16T17:40:56Z;pqc_monitor;0.02%;9.141MiB / 7.751GiB;0.12%;30.4MB / 30.3MB;15.2MB / 71.2MB;2
